PO_ID,Supplier_ID,Product_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Quantity_Ordered,Quantity_Received,Unit_Cost,PO_Status
PO_101101,SUP_084,PROD_0185,31-07-2024,2024-08-07,2024-08-10,1893,1780,184,Open
PO_101102,SUP_095,PROD_0023,29-11-2024,2024-12-15,2024-12-19,702,633,358,Closed
PO_101103,SUP_131,PROD_0261,2024/10/29,2024-11-03,2024-11-01,1347,1344,148,Delayed
PO_101104,SUP_169,PROD_0077,2024/12/30,2025-01-15,2025-01-15,875,840,465,Delayed
PO_101105,SUP_162,PROD_0281,2024/02/10,2024-02-17,2024-02-17,1257,1255,297,Open
PO_101106,SUP_169,PROD_0269,2024/10/02,2024-10-10,2024-10-15,1734,1698,66,Open
PO_101107,SUP_197,PROD_0186,17-05-2024,2024-05-28,2024-06-03,700,624,164,Open
PO_101108,SUP_105,PROD_0186,2024/06/10,2024-06-18,2024-06-18,1011,879,415,Open
PO_101109,SUP_115,PROD_0215,2024/10/13,2024-10-20,2024-10-22,1438,1280,287,Delayed
PO_101110,SUP_156,PROD_0134,2024/03/05,2024-03-17,2024-03-20,1480,1461,339,Open
PO_101111,SUP_038,PROD_0295,23-06-2024,2024-07-08,2024-07-06,266,257,249,Delayed
PO_101112,SUP_068,PROD_0284,11-04-2024,2024-04-21,2024-04-25,131,126,125,Delayed
PO_101113,SUP_043,PROD_0038,21-02-2024,2024-03-01,2024-02-27,1807,1602,260,Delayed
PO_101114,SUP_143,PROD_0124,28-09-2024,2024-10-15,2024-10-18,825,792,105,Open
PO_101115,SUP_185,PROD_0024,2024/03/01,2024-03-16,2024-03-18,1311,1132,351,Delayed
PO_101116,SUP_112,PROD_0149,2024/06/30,2024-07-19,2024-07-22,1391,1375,270,Open
PO_101117,SUP_131,PROD_0043,2024/12/24,2025-01-02,2025-01-01,1582,1382,432,Closed
PO_101118,SUP_131,PROD_0144,30-10-2024,2024-11-15,2024-11-19,876,768,204,Closed
PO_101119,SUP_135,PROD_0297,2024/06/01,2024-06-21,2024-06-23,198,184,328,Open
PO_101120,SUP_037,PROD_0022,26-05-2024,2024-06-10,2024-06-13,752,743,427,Delayed
PO_101121,SUP_081,PROD_0051,2024/04/17,2024-05-05,2024-05-10,669,612,334,Open
PO_101122,SUP_044,PROD_0148,25-03-2024,2024-04-02,2024-04-03,660,594,289,Delayed
PO_101123,SUP_131,PROD_0087,24-02-2024,2024-03-07,2024-03-08,388,330,89,Delayed
PO_101124,SUP_095,PROD_0105,2024/01/21,2024-02-01,2024-01-29,1100,1007,466,Delayed
PO_101125,SUP_029,PROD_0062,06-08-2024,2024-08-25,2024-08-30,358,332,465,Open
PO_101126,SUP_188,PROD_0060,2024/09/09,2024-09-22,2024-09-20,1870,1770,110,Closed
PO_101127,SUP_117,PROD_0263,23-04-2024,2024-04-30,2024-05-02,420,366,299,Delayed
PO_101128,SUP_134,PROD_0163,2024/12/18,2025-01-02,2024-12-30,987,886,91,Delayed
PO_101129,SUP_057,PROD_0101,2024/12/04,2024-12-10,2024-12-07,603,545,110,Open
PO_101130,SUP_051,PROD_0046,18-03-2024,2024-04-07,2024-04-06,1602,1493,294,Delayed
PO_101131,SUP_054,PROD_0092,2024/04/19,2024-04-24,2024-04-27,237,203,291,Open
PO_101132,SUP_164,PROD_0179,2024/12/18,2024-12-31,2025-01-06,878,869,363,Delayed
PO_101133,SUP_172,PROD_0249,2024/12/02,2024-12-12,2024-12-13,1821,1797,158,Delayed
PO_101134,SUP_029,PROD_0148,19-07-2024,2024-08-04,2024-08-09,1085,1029,191,Open
PO_101135,SUP_082,PROD_0059,15-06-2024,2024-06-27,2024-06-30,337,308,130,Delayed
PO_101136,SUP_154,PROD_0211,2024/07/22,2024-07-31,2024-08-04,1820,1667,452,Closed
PO_101137,SUP_105,PROD_0032,2024/05/28,2024-06-10,2024-06-15,540,530,495,Open
PO_101138,SUP_103,PROD_0134,13-05-2024,2024-05-28,2024-05-31,901,778,454,Open
PO_101139,SUP_115,PROD_0210,05-09-2024,2024-09-17,2024-09-19,1403,1248,459,Delayed
PO_101140,SUP_155,PROD_0277,26-03-2024,2024-04-06,2024-04-04,1356,1157,352,Delayed
PO_101141,SUP_091,PROD_0284,11-01-2024,2024-01-28,2024-01-26,1698,1475,400,Delayed
PO_101142,SUP_138,PROD_0203,2024/01/26,2024-02-06,2024-02-08,1196,1074,141,Open
PO_101143,SUP_064,PROD_0007,2024/03/23,2024-04-08,2024-04-10,946,813,150,Closed
PO_101144,SUP_041,PROD_0145,26-09-2024,2024-10-04,2024-10-09,914,853,445,Closed
PO_101145,SUP_097,PROD_0206,27-04-2024,2024-05-09,2024-05-06,657,574,423,Delayed
PO_101146,SUP_196,PROD_0213,2024/05/18,2024-05-25,2024-05-23,251,214,298,Closed
PO_101147,SUP_050,PROD_0160,2024/10/04,2024-10-13,2024-10-11,1607,1565,341,Open
PO_101148,SUP_068,PROD_0296,05-08-2024,2024-08-10,2024-08-11,661,621,274,Open
PO_101149,SUP_124,PROD_0146,2024/05/29,2024-06-16,2024-06-14,555,539,248,Delayed
PO_101150,SUP_096,PROD_0280,05-05-2024,2024-05-22,2024-05-19,1117,976,412,Open
PO_101151,SUP_123,PROD_0289,24-04-2024,2024-04-29,2024-05-02,1679,1454,158,Delayed
PO_101152,SUP_025,PROD_0288,2024/06/08,2024-06-23,2024-06-22,1758,1580,362,Closed
PO_101153,SUP_122,PROD_0268,2024/09/07,2024-09-19,2024-09-17,389,376,246,Delayed
PO_101154,SUP_087,PROD_0078,29-04-2024,2024-05-05,2024-05-09,616,527,250,Open
PO_101155,SUP_144,PROD_0251,18-12-2024,2025-01-05,2025-01-02,649,620,393,Open
PO_101156,SUP_143,PROD_0042,09-06-2024,2024-06-21,2024-06-23,1044,913,402,Open
PO_101157,SUP_134,PROD_0063,24-12-2024,2024-12-31,2025-01-03,360,316,427,Closed
PO_101158,SUP_161,PROD_0269,12-08-2024,2024-08-20,2024-08-17,1913,1875,257,Closed
PO_101159,SUP_076,PROD_0139,07-10-2024,2024-10-25,2024-10-28,118,116,191,Open
PO_101160,SUP_134,PROD_0105,10-11-2024,2024-11-26,2024-12-02,1431,1421,124,Delayed
PO_101161,SUP_054,PROD_0170,31-12-2024,2025-01-16,2025-01-21,1338,1328,168,Delayed
PO_101162,SUP_082,PROD_0214,10-03-2024,2024-03-20,2024-03-25,1564,1374,464,Closed
PO_101163,SUP_178,PROD_0049,28-08-2024,2024-09-04,2024-09-01,738,695,399,Open
PO_101164,SUP_018,PROD_0180,2024/06/18,2024-06-26,2024-06-23,1379,1334,279,Delayed
PO_101165,SUP_110,PROD_0300,25-04-2024,2024-05-11,2024-05-08,2000,1856,138,Open
PO_101166,SUP_052,PROD_0040,2024/11/15,2024-12-02,2024-12-03,1249,1212,317,Closed
PO_101167,SUP_033,PROD_0268,2024/02/22,2024-03-04,2024-03-05,465,444,174,Open
PO_101168,SUP_001,PROD_0119,21-10-2024,2024-11-03,2024-11-09,1469,1303,282,Closed
PO_101169,SUP_083,PROD_0040,2024/11/10,2024-11-19,2024-11-18,437,377,283,Closed
PO_101170,SUP_129,PROD_0061,18-09-2024,2024-10-07,2024-10-10,1461,1302,281,Delayed
PO_101171,SUP_134,PROD_0163,20-07-2024,2024-08-06,2024-08-09,1546,1449,282,Closed
PO_101172,SUP_037,PROD_0224,05-11-2024,2024-11-16,2024-11-15,1397,1330,466,Open
PO_101173,SUP_090,PROD_0092,07-09-2024,2024-09-20,2024-09-18,1242,1061,500,Open
PO_101174,SUP_049,PROD_0196,2024/08/26,2024-09-11,2024-09-14,537,503,355,Closed
PO_101175,SUP_151,PROD_0159,06-01-2024,2024-01-17,2024-01-21,839,755,309,Closed
PO_101176,SUP_009,PROD_0141,2024/07/07,2024-07-20,2024-07-25,1987,1933,46,Open
PO_101177,SUP_008,PROD_0242,2024/01/23,2024-02-05,2024-02-06,1380,1328,69,Delayed
PO_101178,SUP_193,PROD_0280,2024/08/20,2024-09-09,2024-09-08,1069,934,423,Closed
PO_101179,SUP_189,PROD_0091,08-07-2024,2024-07-13,2024-07-19,1931,1708,405,Closed
PO_101180,SUP_081,PROD_0050,2024/08/02,2024-08-10,2024-08-07,1008,995,366,Open
PO_101181,SUP_082,PROD_0087,2024/04/09,2024-04-14,2024-04-16,1814,1728,384,Delayed
PO_101182,SUP_017,PROD_0099,2024/01/08,2024-01-25,2024-01-28,1815,1798,381,Closed
PO_101183,SUP_051,PROD_0259,16-05-2024,2024-05-23,2024-05-22,1008,960,62,Closed
PO_101184,SUP_088,PROD_0239,21-11-2024,2024-11-26,2024-11-27,660,633,327,Delayed
PO_101185,SUP_023,PROD_0096,14-02-2024,2024-03-04,2024-03-02,338,307,86,Delayed
PO_101186,SUP_096,PROD_0236,16-11-2024,2024-11-21,2024-11-20,1715,1498,45,Delayed
PO_101187,SUP_080,PROD_0028,2024/05/06,2024-05-20,2024-05-20,1630,1482,426,Delayed
PO_101188,SUP_058,PROD_0097,26-05-2024,2024-06-05,2024-06-06,387,345,329,Closed
PO_101189,SUP_126,PROD_0182,31-03-2024,2024-04-14,2024-04-15,1528,1446,265,Open
PO_101190,SUP_040,PROD_0276,2024/06/27,2024-07-16,2024-07-15,175,166,467,Closed
PO_101191,SUP_074,PROD_0107,2024/12/25,2025-01-12,2025-01-14,1423,1296,455,Delayed
PO_101192,SUP_056,PROD_0240,14-09-2024,2024-09-27,2024-09-25,1151,1044,435,Closed
PO_101193,SUP_096,PROD_0289,2024/02/29,2024-03-10,2024-03-14,386,352,279,Delayed
PO_101194,SUP_003,PROD_0082,2024/10/28,2024-11-03,2024-11-05,1536,1412,93,Open
PO_101195,SUP_120,PROD_0280,20-06-2024,2024-07-05,2024-07-03,483,433,223,Closed
PO_101196,SUP_103,PROD_0243,12-08-2024,2024-08-31,2024-09-06,1279,1149,395,Open
PO_101197,SUP_060,PROD_0260,10-07-2024,2024-07-25,2024-07-29,1489,1292,245,Open
PO_101198,SUP_132,PROD_0086,06-08-2024,2024-08-19,2024-08-25,920,858,343,Delayed
PO_101199,SUP_086,PROD_0028,23-12-2024,2025-01-03,2025-01-09,1639,1416,111,Open
PO_101200,SUP_169,PROD_0076,13-03-2024,2024-03-29,2024-04-02,910,824,124,Closed
PO_101201,SUP_112,PROD_0047,2024/06/03,2024-06-17,2024-06-15,478,437,160,Closed
PO_101202,SUP_121,PROD_0282,16-12-2024,2025-01-01,2024-12-29,1077,1015,121,Delayed
PO_101203,SUP_196,PROD_0050,2024/04/18,2024-05-08,2024-05-11,1802,1729,277,Closed
PO_101204,SUP_173,PROD_0218,2024/06/11,2024-06-20,2024-06-23,1683,1582,207,Open
PO_101205,SUP_151,PROD_0014,2024/09/30,2024-10-07,2024-10-09,1100,991,382,Delayed
PO_101206,SUP_001,PROD_0204,2024/04/01,2024-04-13,2024-04-15,841,733,214,Delayed
PO_101207,SUP_112,PROD_0048,27-04-2024,2024-05-06,2024-05-10,484,454,62,Open
PO_101208,SUP_173,PROD_0247,30-11-2024,2024-12-10,2024-12-13,408,348,185,Open
PO_101209,SUP_028,PROD_0239,2024/08/03,2024-08-13,2024-08-12,915,798,389,Open
PO_101210,SUP_082,PROD_0066,17-12-2024,2024-12-25,2024-12-28,1745,1742,453,Open
PO_101211,SUP_103,PROD_0217,2024/12/17,2025-01-05,2025-01-02,1095,943,374,Open
PO_101212,SUP_116,PROD_0258,2024/08/05,2024-08-18,2024-08-16,1336,1230,453,Open
PO_101213,SUP_109,PROD_0273,2024/12/30,2025-01-14,2025-01-19,847,817,97,Delayed
PO_101214,SUP_051,PROD_0264,2024/02/10,2024-02-19,2024-02-16,790,775,402,Delayed
PO_101215,SUP_126,PROD_0236,20-08-2024,2024-09-07,2024-09-04,1051,986,184,Closed
PO_101216,SUP_197,PROD_0013,2024/11/02,2024-11-18,2024-11-19,971,963,212,Open
PO_101217,SUP_077,PROD_0019,01-04-2024,2024-04-15,2024-04-17,954,838,48,Open
PO_101218,SUP_033,PROD_0075,2024/01/19,2024-02-05,2024-02-05,458,452,83,Open
PO_101219,SUP_188,PROD_0269,20-05-2024,2024-06-05,2024-06-09,1511,1429,356,Open
PO_101220,SUP_186,PROD_0052,21-01-2024,2024-01-28,2024-01-30,863,830,59,Delayed
PO_101221,SUP_192,PROD_0132,10-02-2024,2024-02-25,2024-02-26,965,840,245,Open
PO_101222,SUP_139,PROD_0125,2024/02/29,2024-03-11,2024-03-17,634,626,195,Closed
PO_101223,SUP_177,PROD_0096,10-07-2024,2024-07-30,2024-07-30,1657,1478,263,Delayed
PO_101224,SUP_070,PROD_0003,2024/12/09,2024-12-15,2024-12-21,916,882,132,Closed
PO_101225,SUP_163,PROD_0163,10-01-2024,2024-01-28,2024-01-27,662,574,176,Closed
PO_101226,SUP_187,PROD_0236,2024/04/25,2024-04-30,2024-05-02,552,544,72,Open
PO_101227,SUP_004,PROD_0176,2024/11/21,2024-12-06,2024-12-11,896,848,283,Open
PO_101228,SUP_054,PROD_0273,2024/06/26,2024-07-15,2024-07-14,1046,932,477,Delayed
PO_101229,SUP_021,PROD_0250,2024/07/18,2024-07-31,2024-08-03,166,158,378,Open
PO_101230,SUP_081,PROD_0232,12-02-2024,2024-02-23,2024-02-28,856,846,195,Closed
PO_101231,SUP_196,PROD_0012,20-03-2024,2024-03-30,2024-04-05,820,793,329,Open
PO_101232,SUP_156,PROD_0064,11-10-2024,2024-10-31,2024-10-31,868,761,315,Open
PO_101233,SUP_041,PROD_0206,21-04-2024,2024-05-02,2024-04-30,1268,1217,188,Open
PO_101234,SUP_198,PROD_0186,29-06-2024,2024-07-10,2024-07-13,1944,1706,346,Delayed
PO_101235,SUP_104,PROD_0254,17-12-2024,2025-01-01,2025-01-06,1196,1134,312,Open
PO_101236,SUP_086,PROD_0238,18-08-2024,2024-08-28,2024-08-27,919,825,187,Delayed
PO_101237,SUP_106,PROD_0097,2024/02/20,2024-03-08,2024-03-14,1437,1383,254,Closed
PO_101238,SUP_021,PROD_0293,2024/11/12,2024-11-24,2024-11-23,1348,1332,357,Open
PO_101239,SUP_121,PROD_0047,2024/01/12,2024-01-27,2024-02-02,611,566,125,Closed
PO_101240,SUP_042,PROD_0235,03-11-2024,2024-11-20,2024-11-25,1147,1068,482,Delayed
PO_101241,SUP_076,PROD_0034,02-05-2024,2024-05-12,2024-05-16,1559,1553,142,Closed
PO_101242,SUP_062,PROD_0091,2024/04/15,2024-05-04,2024-05-08,601,569,390,Delayed
PO_101243,SUP_041,PROD_0126,2024/11/24,2024-12-02,2024-12-08,1815,1778,209,Delayed
PO_101244,SUP_134,PROD_0241,05-02-2024,2024-02-10,2024-02-07,1496,1491,386,Open
PO_101245,SUP_184,PROD_0274,2024/02/06,2024-02-24,2024-02-25,1909,1634,406,Open
PO_101246,SUP_186,PROD_0021,2024/09/03,2024-09-09,2024-09-10,1762,1683,243,Open
PO_101247,SUP_068,PROD_0297,18-09-2024,2024-10-07,2024-10-10,1712,1512,103,Delayed
PO_101248,SUP_063,PROD_0248,27-03-2024,2024-04-12,2024-04-15,1444,1280,213,Open
PO_101249,SUP_193,PROD_0126,2024/02/19,2024-03-05,2024-03-03,1038,948,500,Open
PO_101250,SUP_146,PROD_0141,2024/05/31,2024-06-19,2024-06-21,1712,1473,270,Closed
PO_101251,SUP_093,PROD_0150,16-03-2024,2024-03-30,2024-03-27,552,508,490,Delayed
PO_101252,SUP_040,PROD_0066,2024/03/22,2024-04-05,2024-04-09,1560,1363,265,Delayed
PO_101253,SUP_055,PROD_0299,29-05-2024,2024-06-15,2024-06-16,1404,1270,156,Closed
PO_101254,SUP_133,PROD_0208,2024/10/26,2024-10-31,2024-11-01,845,840,409,Delayed
PO_101255,SUP_134,PROD_0192,2024/03/28,2024-04-13,2024-04-12,1302,1202,476,Open
PO_101256,SUP_098,PROD_0008,27-11-2024,2024-12-07,2024-12-12,1087,939,129,Open
PO_101257,SUP_200,PROD_0062,25-04-2024,2024-05-09,2024-05-09,559,558,116,Closed
PO_101258,SUP_192,PROD_0269,2024/07/01,2024-07-21,2024-07-25,1266,1134,366,Delayed
PO_101259,SUP_085,PROD_0260,13-04-2024,2024-04-29,2024-04-26,916,795,360,Open
PO_101260,SUP_063,PROD_0132,2024/10/10,2024-10-17,2024-10-14,1014,907,330,Delayed
PO_101261,SUP_011,PROD_0137,29-11-2024,2024-12-11,2024-12-11,1512,1426,407,Open
PO_101262,SUP_016,PROD_0107,2024/02/16,2024-02-27,2024-02-25,1955,1777,107,Closed
PO_101263,SUP_014,PROD_0164,2024/10/26,2024-11-15,2024-11-19,301,295,314,Closed
PO_101264,SUP_026,PROD_0278,10-04-2024,2024-04-30,2024-04-28,1005,1004,82,Closed
PO_101265,SUP_029,PROD_0227,2024/11/02,2024-11-22,2024-11-23,1265,1239,44,Closed
PO_101266,SUP_070,PROD_0253,28-10-2024,2024-11-16,2024-11-13,615,602,426,Closed
PO_101267,SUP_137,PROD_0128,17-06-2024,2024-07-07,2024-07-12,681,621,370,Open
PO_101268,SUP_125,PROD_0004,2024/12/13,2024-12-27,2024-12-31,328,298,427,Delayed
PO_101269,SUP_173,PROD_0156,2024/08/28,2024-09-17,2024-09-16,466,408,73,Open
PO_101270,SUP_055,PROD_0158,2024/06/24,2024-07-04,2024-07-04,1694,1595,95,Open
PO_101271,SUP_054,PROD_0293,2024/09/28,2024-10-18,2024-10-16,1502,1448,193,Closed
PO_101272,SUP_041,PROD_0081,2024/06/14,2024-06-24,2024-06-24,1669,1501,242,Delayed
PO_101273,SUP_078,PROD_0190,30-08-2024,2024-09-17,2024-09-18,568,500,174,Open
PO_101274,SUP_101,PROD_0214,19-06-2024,2024-07-05,2024-07-07,1021,868,197,Open
PO_101275,SUP_117,PROD_0141,29-01-2024,2024-02-16,2024-02-18,1422,1212,452,Delayed
PO_101276,SUP_083,PROD_0219,13-04-2024,2024-04-24,2024-04-25,703,698,466,Open
PO_101277,SUP_071,PROD_0055,15-06-2024,2024-06-26,2024-06-26,1364,1178,297,Closed
PO_101278,SUP_012,PROD_0200,23-03-2024,2024-04-07,2024-04-11,1577,1516,343,Delayed
PO_101279,SUP_026,PROD_0029,06-09-2024,2024-09-18,2024-09-19,1342,1303,340,Open
PO_101280,SUP_035,PROD_0038,21-05-2024,2024-06-06,2024-06-10,1991,1858,185,Delayed
PO_101281,SUP_144,PROD_0046,2024/07/30,2024-08-08,2024-08-07,1307,1222,193,Closed
PO_101282,SUP_006,PROD_0072,16-06-2024,2024-06-29,2024-07-04,1187,1025,458,Delayed
PO_101283,SUP_055,PROD_0095,30-12-2024,2025-01-14,2025-01-16,1953,1824,435,Open
PO_101284,SUP_181,PROD_0133,2024/04/26,2024-05-15,2024-05-17,782,696,141,Delayed
PO_101285,SUP_125,PROD_0025,12-01-2024,2024-01-21,2024-01-19,1415,1414,250,Delayed
PO_101286,SUP_130,PROD_0168,2024/01/31,2024-02-16,2024-02-13,1258,1206,263,Open
PO_101287,SUP_143,PROD_0058,2024/05/24,2024-06-08,2024-06-06,1604,1499,78,Closed
PO_101288,SUP_049,PROD_0038,2024/09/19,2024-09-26,2024-10-02,1989,1910,279,Open
PO_101289,SUP_166,PROD_0295,26-08-2024,2024-09-14,2024-09-13,1432,1303,209,Open
PO_101290,SUP_160,PROD_0200,27-09-2024,2024-10-15,2024-10-12,922,787,334,Closed
PO_101291,SUP_150,PROD_0168,2024/04/25,2024-05-10,2024-05-13,408,380,172,Open
PO_101292,SUP_184,PROD_0296,2024/11/30,2024-12-11,2024-12-17,1995,1773,221,Closed
PO_101293,SUP_155,PROD_0021,16-03-2024,2024-03-27,2024-03-28,471,416,91,Delayed
PO_101294,SUP_169,PROD_0107,2024/06/27,2024-07-04,2024-07-06,1882,1702,201,Open
PO_101295,SUP_007,PROD_0071,2024/03/24,2024-04-11,2024-04-12,577,546,151,Closed
PO_101296,SUP_054,PROD_0195,2024/07/11,2024-07-16,2024-07-20,1876,1619,420,Open
PO_101297,SUP_032,PROD_0048,12-08-2024,2024-08-29,2024-08-29,521,464,434,Delayed
PO_101298,SUP_126,PROD_0184,23-10-2024,2024-10-31,2024-10-30,1649,1592,147,Open
PO_101299,SUP_123,PROD_0131,2024/07/31,2024-08-11,2024-08-11,285,274,449,Closed
PO_101300,SUP_026,PROD_0182,21-08-2024,2024-08-26,2024-08-23,878,838,451,Open
PO_101301,SUP_165,PROD_0200,03-02-2024,2024-02-21,2024-02-22,569,543,399,Closed
PO_101302,SUP_145,PROD_0005,20-05-2024,2024-06-04,2024-06-01,388,337,473,Delayed
PO_101303,SUP_054,PROD_0151,20-03-2024,2024-03-29,2024-04-02,1661,1506,59,Delayed
PO_101304,SUP_039,PROD_0093,2024/07/31,2024-08-10,2024-08-13,453,431,129,Closed
PO_101305,SUP_096,PROD_0136,24-03-2024,2024-03-29,2024-04-02,517,480,196,Closed
PO_101306,SUP_037,PROD_0209,14-01-2024,2024-01-29,2024-01-26,1920,1655,280,Delayed
PO_101307,SUP_058,PROD_0048,12-07-2024,2024-07-22,2024-07-21,305,285,47,Closed
PO_101308,SUP_113,PROD_0069,2024/02/27,2024-03-18,2024-03-22,950,807,478,Open
PO_101309,SUP_094,PROD_0050,2024/08/31,2024-09-20,2024-09-21,362,337,205,Open
PO_101310,SUP_037,PROD_0116,19-10-2024,2024-10-30,2024-10-29,549,476,303,Delayed
PO_101311,SUP_058,PROD_0129,18-02-2024,2024-03-06,2024-03-07,1916,1722,354,Delayed
PO_101312,SUP_134,PROD_0265,2024/12/03,2024-12-17,2024-12-19,1555,1468,276,Open
PO_101313,SUP_189,PROD_0018,08-03-2024,2024-03-23,2024-03-26,867,834,378,Delayed
PO_101314,SUP_061,PROD_0083,2024/01/25,2024-02-05,2024-02-04,129,121,113,Open
PO_101315,SUP_148,PROD_0208,06-01-2024,2024-01-26,2024-01-30,1856,1808,216,Closed
PO_101316,SUP_168,PROD_0264,2024/08/20,2024-09-02,2024-09-07,1000,936,100,Open
PO_101317,SUP_141,PROD_0234,05-04-2024,2024-04-18,2024-04-20,1752,1538,486,Delayed
PO_101318,SUP_007,PROD_0279,24-06-2024,2024-07-07,2024-07-05,1701,1509,227,Closed
PO_101319,SUP_033,PROD_0178,2024/04/26,2024-05-15,2024-05-13,346,313,321,Open
PO_101320,SUP_131,PROD_0100,2024/08/11,2024-08-18,2024-08-23,473,420,243,Delayed
PO_101321,SUP_154,PROD_0078,23-04-2024,2024-04-28,2024-04-28,1602,1505,421,Delayed
PO_101322,SUP_136,PROD_0086,25-09-2024,2024-10-01,2024-10-06,842,810,316,Closed
PO_101323,SUP_184,PROD_0078,2024/02/21,2024-03-02,2024-03-08,563,547,471,Delayed
PO_101324,SUP_134,PROD_0216,05-08-2024,2024-08-16,2024-08-17,200,198,245,Open
PO_101325,SUP_065,PROD_0285,27-08-2024,2024-09-11,2024-09-10,1577,1511,193,Open
PO_101326,SUP_124,PROD_0083,16-04-2024,2024-04-23,2024-04-20,1646,1594,250,Closed
PO_101327,SUP_090,PROD_0037,19-07-2024,2024-07-29,2024-08-01,900,822,342,Open
PO_101328,SUP_173,PROD_0078,2024/03/12,2024-03-29,2024-03-27,1586,1400,418,Open
PO_101329,SUP_080,PROD_0269,13-03-2024,2024-03-26,2024-03-28,122,106,366,Delayed
PO_101330,SUP_032,PROD_0278,02-11-2024,2024-11-22,2024-11-22,1452,1424,264,Delayed
PO_101331,SUP_088,PROD_0140,2024/08/20,2024-08-29,2024-08-27,1902,1636,426,Open
PO_101332,SUP_182,PROD_0250,10-05-2024,2024-05-18,2024-05-22,972,900,339,Closed
PO_101333,SUP_093,PROD_0124,2024/09/24,2024-10-02,2024-09-30,1598,1580,348,Delayed
PO_101334,SUP_198,PROD_0144,10-09-2024,2024-09-28,2024-10-01,216,200,366,Open
PO_101335,SUP_092,PROD_0043,23-11-2024,2024-12-08,2024-12-11,1465,1248,468,Closed
PO_101336,SUP_112,PROD_0137,31-12-2024,2025-01-20,2025-01-20,1299,1130,293,Delayed
PO_101337,SUP_098,PROD_0022,2024/09/06,2024-09-23,2024-09-29,1162,1141,485,Closed
PO_101338,SUP_062,PROD_0185,2024/10/29,2024-11-06,2024-11-12,294,286,100,Delayed
PO_101339,SUP_166,PROD_0226,29-12-2024,2025-01-16,2025-01-19,1571,1553,421,Open
PO_101340,SUP_200,PROD_0222,2024/10/20,2024-10-26,2024-10-29,1765,1513,452,Closed
PO_101341,SUP_106,PROD_0015,17-10-2024,2024-10-27,2024-10-24,1391,1368,208,Open
PO_101342,SUP_013,PROD_0167,09-05-2024,2024-05-25,2024-05-27,821,755,167,Delayed
PO_101343,SUP_141,PROD_0165,2024/11/21,2024-12-04,2024-12-03,528,499,325,Open
PO_101344,SUP_190,PROD_0117,2024/03/29,2024-04-18,2024-04-16,783,705,220,Open
PO_101345,SUP_048,PROD_0196,21-02-2024,2024-02-28,2024-03-02,740,654,358,Open
PO_101346,SUP_093,PROD_0082,28-12-2024,2025-01-17,2025-01-19,790,692,452,Open
PO_101347,SUP_180,PROD_0287,2024/01/09,2024-01-17,2024-01-17,1291,1172,198,Delayed
PO_101348,SUP_024,PROD_0047,02-10-2024,2024-10-12,2024-10-15,1366,1343,396,Delayed
PO_101349,SUP_091,PROD_0204,05-12-2024,2024-12-22,2024-12-23,398,346,406,Open
PO_101350,SUP_058,PROD_0227,23-02-2024,2024-03-08,2024-03-14,1267,1086,82,Closed
PO_101351,SUP_178,PROD_0113,07-10-2024,2024-10-16,2024-10-17,153,137,293,Closed
PO_101352,SUP_006,PROD_0248,13-08-2024,2024-08-24,2024-08-23,125,120,191,Open
PO_101353,SUP_103,PROD_0295,2024/10/11,2024-10-22,2024-10-25,481,457,474,Delayed
PO_101354,SUP_061,PROD_0164,13-05-2024,2024-05-29,2024-05-30,983,973,229,Open
PO_101355,SUP_064,PROD_0276,2024/02/09,2024-02-18,2024-02-20,1861,1646,463,Closed
PO_101356,SUP_155,PROD_0117,2024/09/16,2024-10-06,2024-10-11,742,722,93,Open
PO_101357,SUP_118,PROD_0225,2024/12/25,2025-01-06,2025-01-10,651,616,334,Delayed
PO_101358,SUP_167,PROD_0030,11-08-2024,2024-08-18,2024-08-17,145,134,326,Open
PO_101359,SUP_185,PROD_0142,27-12-2024,2025-01-05,2025-01-03,1496,1416,221,Open
PO_101360,SUP_102,PROD_0111,2024/01/15,2024-02-04,2024-02-07,1542,1479,431,Open
PO_101361,SUP_131,PROD_0209,2024/06/07,2024-06-21,2024-06-23,576,507,331,Delayed
PO_101362,SUP_092,PROD_0062,2024/12/14,2024-12-29,2024-12-26,1348,1343,67,Closed
PO_101363,SUP_050,PROD_0128,10-11-2024,2024-11-17,2024-11-22,947,849,413,Closed
PO_101364,SUP_104,PROD_0294,16-01-2024,2024-02-05,2024-02-03,779,751,85,Delayed
PO_101365,SUP_088,PROD_0094,17-07-2024,2024-08-04,2024-08-07,1526,1321,282,Open
PO_101366,SUP_048,PROD_0134,30-06-2024,2024-07-10,2024-07-13,1900,1820,169,Closed
PO_101367,SUP_135,PROD_0132,2024/04/26,2024-05-12,2024-05-10,795,677,271,Delayed
PO_101368,SUP_136,PROD_0007,01-02-2024,2024-02-07,2024-02-09,295,250,126,Open
PO_101369,SUP_018,PROD_0089,2024/07/15,2024-07-29,2024-07-26,1738,1573,330,Delayed
PO_101370,SUP_025,PROD_0080,2024/11/13,2024-12-03,2024-12-02,1196,1169,151,Open
PO_101371,SUP_046,PROD_0260,2024/10/20,2024-10-30,2024-11-03,1546,1352,473,Open
PO_101372,SUP_080,PROD_0150,2024/01/16,2024-01-22,2024-01-27,1919,1686,446,Open
PO_101373,SUP_128,PROD_0099,2024/12/15,2024-12-25,2024-12-31,1161,1140,125,Closed
