Sales_Order_ID,Customer_ID,Product_ID,Order_Date,Quantity_Ordered,Order_Value,Order_Channel,Order_Status
SO_101738,CUST_0482,PROD_0160,2024-11-07,461,264614,Online,Pending
SO_101739,CUST_0016,PROD_0002,2024-04-09,198,155034,Online,Pending
SO_101740,CUST_0186,PROD_0023,2024-03-10,470,441330,Direct,Cancelled
SO_101741,CUST_0428,PROD_0238,2024-02-18,281,161856,Distributor,Completed
SO_101742,CUST_0026,PROD_0001,2024-04-02,84,78036,Online,Completed
SO_101743,CUST_0075,PROD_0137,2024-04-10,411,294276,Online,Completed
SO_101744,CUST_0145,PROD_0185,2024-08-23,447,284739,Online,Cancelled
SO_101745,CUST_0118,PROD_0296,2024-06-27,122,53558,Online,Cancelled
SO_101746,CUST_0379,PROD_0273,2024-07-23,309,78486,Direct,Pending
SO_101747,CUST_0208,PROD_0185,2024-03-23,11,9801,Direct,Completed
SO_101748,CUST_0143,PROD_0018,2024-03-17,43,32680,Online,Completed
SO_101749,CUST_0429,PROD_0243,2024-10-23,389,326760,Online,Completed
SO_101750,CUST_0382,PROD_0039,2024-08-02,191,172091,Online,Completed
SO_101751,CUST_0201,PROD_0044,2024-04-28,354,214878,Direct,Completed
SO_101752,CUST_0464,PROD_0042,2024-11-24,289,202011,Direct,Pending
SO_101753,CUST_0220,PROD_0286,2024-08-18,191,119566,Direct,Pending
SO_101754,CUST_0108,PROD_0283,2024-10-25,110,31350,Direct,Completed
SO_101755,CUST_0027,PROD_0057,2024-03-05,87,19227,Direct,Cancelled
SO_101756,CUST_0244,PROD_0239,2024-07-08,162,39690,Direct,Cancelled
SO_101757,CUST_0474,PROD_0254,2024-08-08,404,298556,Online,Pending
SO_101758,CUST_0056,PROD_0294,2024-12-27,141,36801,Online,Pending
SO_101759,CUST_0433,PROD_0105,2024-11-04,437,276184,Online,Pending
SO_101760,CUST_0204,PROD_0264,2024-01-09,28,7756,Online,Completed
SO_101761,CUST_0354,PROD_0145,2024-07-27,131,104407,Distributor,Cancelled
SO_101762,CUST_0070,PROD_0036,2024-02-14,35,6230,Online,Completed
SO_101763,CUST_0244,PROD_0275,2024-06-24,246,162114,Distributor,Completed
SO_101764,CUST_0330,PROD_0222,2024-07-01,15,4335,Online,Completed
SO_101765,CUST_0297,PROD_0111,2024-12-17,272,202912,Direct,Pending
SO_101766,CUST_0428,PROD_0042,2024-11-02,79,39026,Online,Completed
SO_101767,CUST_0059,PROD_0161,2024-04-20,484,309760,Distributor,Cancelled
SO_101768,CUST_0188,PROD_0002,2024-02-09,134,110550,Distributor,Pending
SO_101769,CUST_0061,PROD_0268,2024-04-01,412,192404,Online,Pending
SO_101770,CUST_0276,PROD_0041,2024-11-06,38,4332,Distributor,Cancelled
SO_101771,CUST_0472,PROD_0094,2024-11-04,18,15462,Direct,Cancelled
SO_101772,CUST_0449,PROD_0021,2024-02-19,252,63252,Online,Pending
SO_101773,CUST_0477,PROD_0028,2024-08-18,70,34650,Distributor,Cancelled
SO_101774,CUST_0057,PROD_0219,2024-08-16,449,323280,Direct,Pending
SO_101775,CUST_0117,PROD_0161,2024-05-21,247,99047,Direct,Completed
SO_101776,CUST_0163,PROD_0053,2024-10-02,201,178689,Distributor,Cancelled
SO_101777,CUST_0011,PROD_0008,2024-04-04,296,162208,Direct,Completed
SO_101778,CUST_0133,PROD_0232,2024-07-20,391,125511,Direct,Pending
SO_101779,CUST_0166,PROD_0245,2024-05-02,474,63042,Direct,Pending
SO_101780,CUST_0383,PROD_0014,2024-08-08,387,326241,Distributor,Cancelled
SO_101781,CUST_0324,PROD_0173,2024-06-28,361,78698,Distributor,Completed
SO_101782,CUST_0270,PROD_0124,2024-07-16,95,27550,Distributor,Pending
SO_101783,CUST_0282,PROD_0137,2024-12-07,130,52260,Direct,Cancelled
SO_101784,CUST_0495,PROD_0291,2024-07-09,45,12510,Distributor,Pending
SO_101785,CUST_0250,PROD_0046,2024-08-03,320,200960,Online,Pending
SO_101786,CUST_0252,PROD_0014,2024-11-12,140,42840,Online,Pending
SO_101787,CUST_0159,PROD_0241,2024-02-19,187,50490,Direct,Completed
SO_101788,CUST_0333,PROD_0006,2024-07-29,276,207552,Online,Completed
SO_101789,CUST_0004,PROD_0007,2024-11-15,297,198990,Distributor,Pending
SO_101790,CUST_0062,PROD_0294,2024-12-26,185,165390,Distributor,Pending
SO_101791,CUST_0178,PROD_0114,2024-06-29,196,101332,Online,Pending
SO_101792,CUST_0005,PROD_0024,2024-12-11,460,457240,Online,Completed
SO_101793,CUST_0121,PROD_0288,2024-06-11,130,29510,Online,Cancelled
SO_101794,CUST_0376,PROD_0067,2024-11-13,28,6776,Direct,Cancelled
SO_101795,CUST_0491,PROD_0183,2024-12-18,36,12456,Online,Completed
SO_101796,CUST_0241,PROD_0282,2024-06-05,288,31680,Distributor,Cancelled
SO_101797,CUST_0468,PROD_0188,2024-02-14,67,48106,Distributor,Pending
SO_101798,CUST_0153,PROD_0231,2024-03-02,90,33570,Direct,Cancelled
SO_101799,CUST_0231,PROD_0130,2024-08-30,74,58978,Online,Pending
SO_101800,CUST_0092,PROD_0254,2024-07-17,210,51030,Online,Completed
SO_101801,CUST_0322,PROD_0278,2024-09-24,446,120420,Direct,Cancelled
SO_101802,CUST_0269,PROD_0247,2024-08-16,107,106786,Distributor,Completed
SO_101803,CUST_0487,PROD_0181,2024-05-18,198,173052,Online,Pending
SO_101804,CUST_0271,PROD_0217,2024-11-07,15,13575,Online,Completed
SO_101805,CUST_0479,PROD_0125,2024-06-28,35,12180,Direct,Completed
SO_101806,CUST_0060,PROD_0288,2024-06-30,395,128770,Distributor,Completed
SO_101807,CUST_0378,PROD_0061,2024-02-17,456,125856,Online,Pending
SO_101808,CUST_0284,PROD_0214,2024-11-11,363,349206,Online,Cancelled
SO_101809,CUST_0415,PROD_0151,2024-02-13,103,23793,Distributor,Cancelled
SO_101810,CUST_0313,PROD_0006,2024-08-12,290,39440,Online,Pending
SO_101811,CUST_0186,PROD_0220,2024-06-08,51,16218,Distributor,Pending
SO_101812,CUST_0390,PROD_0031,2024-04-26,306,216342,Distributor,Completed
SO_101813,CUST_0356,PROD_0199,2024-06-27,408,306000,Direct,Cancelled
SO_101814,CUST_0450,PROD_0241,2024-06-14,20,9300,Distributor,Completed
SO_101815,CUST_0117,PROD_0182,2024-01-26,468,129168,Online,Pending
SO_101816,CUST_0121,PROD_0065,2024-10-27,80,68240,Online,Completed
SO_101817,CUST_0457,PROD_0235,2024-07-09,320,154880,Distributor,Cancelled
SO_101818,CUST_0332,PROD_0046,2024-12-18,95,68495,Distributor,Cancelled
SO_101819,CUST_0166,PROD_0130,2024-05-14,394,162722,Direct,Pending
SO_101820,CUST_0109,PROD_0003,2024-11-15,443,89486,Distributor,Pending
SO_101821,CUST_0367,PROD_0136,2024-04-10,25,12675,Direct,Completed
SO_101822,CUST_0282,PROD_0003,2024-03-02,37,16391,Distributor,Pending
SO_101823,CUST_0312,PROD_0162,2024-07-11,297,243837,Distributor,Completed
SO_101824,CUST_0006,PROD_0114,2024-06-07,486,362070,Direct,Cancelled
SO_101825,CUST_0394,PROD_0063,2024-11-06,453,349263,Online,Cancelled
SO_101826,CUST_0248,PROD_0236,2024-08-09,495,71280,Distributor,Cancelled
SO_101827,CUST_0001,PROD_0248,2024-04-18,262,170300,Online,Completed
SO_101828,CUST_0237,PROD_0111,2024-11-16,202,149884,Distributor,Completed
SO_101829,CUST_0059,PROD_0212,2024-08-08,423,271566,Direct,Pending
SO_101830,CUST_0117,PROD_0066,2024-01-23,125,53875,Distributor,Pending
SO_101831,CUST_0026,PROD_0113,2024-04-17,307,183586,Online,Cancelled
SO_101832,CUST_0066,PROD_0037,2024-06-06,344,132784,Direct,Completed
SO_101833,CUST_0121,PROD_0297,2024-01-23,431,325836,Online,Cancelled
SO_101834,CUST_0442,PROD_0049,2024-10-21,160,18080,Online,Completed
SO_101835,CUST_0050,PROD_0125,2024-07-16,276,205344,Online,Cancelled
SO_101836,CUST_0046,PROD_0271,2024-11-28,476,370328,Distributor,Completed
SO_101837,CUST_0163,PROD_0268,2024-04-15,305,38125,Distributor,Cancelled
SO_101838,CUST_0191,PROD_0182,2024-01-10,28,17276,Distributor,Pending
SO_101839,CUST_0190,PROD_0190,2024-12-22,185,43475,Distributor,Pending
SO_101840,CUST_0461,PROD_0197,2024-08-09,103,82091,Direct,Completed
SO_101841,CUST_0066,PROD_0136,2024-05-21,77,60599,Online,Completed
SO_101842,CUST_0336,PROD_0244,2024-09-06,310,75950,Distributor,Cancelled
SO_101843,CUST_0134,PROD_0075,2024-11-29,487,163632,Distributor,Pending
SO_101844,CUST_0115,PROD_0073,2024-02-20,114,83220,Direct,Completed
SO_101845,CUST_0079,PROD_0204,2024-10-11,217,127813,Distributor,Completed
SO_101846,CUST_0383,PROD_0081,2024-06-27,368,129904,Direct,Completed
SO_101847,CUST_0261,PROD_0258,2024-10-11,200,186400,Online,Completed
SO_101848,CUST_0236,PROD_0250,2024-01-06,215,27520,Online,Completed
SO_101849,CUST_0020,PROD_0252,2024-04-24,459,144585,Direct,Cancelled
SO_101850,CUST_0273,PROD_0037,2024-07-30,105,57645,Direct,Pending
SO_101851,CUST_0201,PROD_0037,2024-04-27,128,24704,Online,Completed
SO_101852,CUST_0402,PROD_0037,2024-09-23,132,126060,Online,Pending
SO_101853,CUST_0343,PROD_0182,2024-12-25,186,171678,Distributor,Completed
SO_101854,CUST_0190,PROD_0237,2024-10-17,170,80410,Direct,Completed
SO_101855,CUST_0360,PROD_0077,2024-12-09,117,85995,Online,Pending
SO_101856,CUST_0065,PROD_0028,2024-06-06,22,21164,Online,Pending
SO_101857,CUST_0443,PROD_0081,2024-11-01,173,154662,Direct,Cancelled
SO_101858,CUST_0148,PROD_0055,2024-07-30,398,66466,Distributor,Completed
SO_101859,CUST_0495,PROD_0138,2024-08-02,482,374514,Direct,Pending
SO_101860,CUST_0163,PROD_0033,2024-04-24,202,28886,Online,Cancelled
SO_101861,CUST_0495,PROD_0015,2024-05-11,165,74580,Direct,Pending
SO_101862,CUST_0281,PROD_0030,2024-03-15,258,103200,Direct,Pending
SO_101863,CUST_0376,PROD_0094,2024-12-17,166,23572,Distributor,Cancelled
SO_101864,CUST_0221,PROD_0032,2024-04-14,436,180504,Distributor,Completed
SO_101865,CUST_0205,PROD_0248,2024-05-18,374,198968,Online,Completed
SO_101866,CUST_0484,PROD_0065,2024-02-29,258,107844,Distributor,Cancelled
SO_101867,CUST_0047,PROD_0107,2024-01-15,166,109062,Online,Cancelled
SO_101868,CUST_0185,PROD_0110,2024-05-13,212,66356,Direct,Cancelled
SO_101869,CUST_0017,PROD_0182,2024-12-02,11,5148,Distributor,Cancelled
SO_101870,CUST_0073,PROD_0174,2024-07-29,146,135634,Online,Pending
SO_101871,CUST_0051,PROD_0252,2024-11-19,406,81606,Distributor,Completed
SO_101872,CUST_0184,PROD_0178,2024-04-09,90,74430,Distributor,Completed
SO_101873,CUST_0225,PROD_0125,2024-10-06,378,50274,Direct,Completed
SO_101874,CUST_0171,PROD_0157,2024-09-12,477,81090,Direct,Completed
SO_101875,CUST_0304,PROD_0026,2024-01-31,482,358608,Distributor,Pending
SO_101876,CUST_0179,PROD_0180,2024-02-28,61,37515,Direct,Cancelled
SO_101877,CUST_0412,PROD_0277,2024-08-19,86,79378,Direct,Completed
SO_101878,CUST_0133,PROD_0047,2024-08-22,236,105256,Direct,Pending
SO_101879,CUST_0375,PROD_0276,2024-01-05,27,4482,Online,Cancelled
SO_101880,CUST_0205,PROD_0207,2024-07-21,199,50546,Online,Cancelled
SO_101881,CUST_0220,PROD_0215,2024-10-19,25,5675,Distributor,Cancelled
SO_101882,CUST_0174,PROD_0201,2024-02-13,189,187866,Online,Pending
SO_101883,CUST_0393,PROD_0194,2024-02-06,454,385446,Distributor,Pending
SO_101884,CUST_0166,PROD_0241,2024-09-11,139,36557,Online,Pending
SO_101885,CUST_0046,PROD_0106,2024-03-21,353,171911,Distributor,Cancelled
SO_101886,CUST_0493,PROD_0130,2024-11-13,223,84071,Distributor,Completed
SO_101887,CUST_0010,PROD_0253,2024-04-27,362,244712,Direct,Pending
SO_101888,CUST_0097,PROD_0002,2024-12-21,154,54670,Distributor,Completed
SO_101889,CUST_0411,PROD_0046,2024-04-13,459,288252,Distributor,Pending
SO_101890,CUST_0176,PROD_0196,2024-08-27,98,30184,Online,Cancelled
SO_101891,CUST_0174,PROD_0064,2024-10-30,450,129150,Online,Cancelled
SO_101892,CUST_0234,PROD_0024,2024-12-24,423,334170,Direct,Pending
SO_101893,CUST_0063,PROD_0238,2024-09-09,84,68796,Online,Pending
SO_101894,CUST_0252,PROD_0124,2024-07-17,355,120345,Online,Pending
SO_101895,CUST_0217,PROD_0174,2024-07-20,217,170345,Distributor,Completed
SO_101896,CUST_0106,PROD_0093,2024-01-28,267,174885,Online,Completed
SO_101897,CUST_0335,PROD_0143,2024-07-14,63,33894,Distributor,Cancelled
SO_101898,CUST_0309,PROD_0088,2024-01-13,186,129270,Distributor,Pending
SO_101899,CUST_0344,PROD_0187,2024-04-07,461,59930,Online,Pending
SO_101900,CUST_0042,PROD_0299,2024-03-06,117,30186,Direct,Completed
SO_101901,CUST_0142,PROD_0144,2024-05-07,157,19782,Direct,Cancelled
SO_101902,CUST_0244,PROD_0166,2024-10-28,71,28187,Distributor,Completed
SO_101903,CUST_0139,PROD_0021,2024-05-10,17,9299,Online,Cancelled
SO_101904,CUST_0170,PROD_0198,2024-07-21,104,56264,Distributor,Completed
SO_101905,CUST_0191,PROD_0013,2024-05-06,14,7868,Distributor,Cancelled
SO_101906,CUST_0457,PROD_0022,2024-09-23,16,15056,Distributor,Completed
SO_101907,CUST_0066,PROD_0205,2024-02-03,36,17280,Direct,Cancelled
SO_101908,CUST_0220,PROD_0035,2024-08-22,363,45738,Direct,Cancelled
SO_101909,CUST_0284,PROD_0051,2024-05-25,496,101184,Online,Completed
SO_101910,CUST_0004,PROD_0284,2024-02-14,322,255024,Online,Completed
SO_101911,CUST_0215,PROD_0151,2024-06-17,111,44178,Direct,Pending
SO_101912,CUST_0353,PROD_0036,2024-09-29,15,8595,Online,Pending
SO_101913,CUST_0127,PROD_0273,2024-10-31,66,31614,Distributor,Cancelled
SO_101914,CUST_0260,PROD_0233,2024-08-25,393,98250,Online,Completed
SO_101915,CUST_0252,PROD_0102,2024-02-21,198,107316,Direct,Pending
SO_101916,CUST_0057,PROD_0088,2024-08-19,252,157752,Online,Completed
SO_101917,CUST_0270,PROD_0080,2024-02-21,76,35264,Distributor,Pending
SO_101918,CUST_0460,PROD_0181,2024-07-11,268,182776,Online,Pending
SO_101919,CUST_0131,PROD_0042,2024-10-02,71,53534,Distributor,Completed
SO_101920,CUST_0189,PROD_0222,2024-03-24,27,9423,Distributor,Pending
SO_101921,CUST_0342,PROD_0299,2024-03-26,390,147420,Distributor,Completed
SO_101922,CUST_0121,PROD_0055,2024-09-15,206,165006,Distributor,Completed
SO_101923,CUST_0136,PROD_0121,2024-12-27,16,2800,Distributor,Completed
SO_101924,CUST_0387,PROD_0087,2024-01-10,292,191260,Distributor,Pending
SO_101925,CUST_0201,PROD_0103,2024-10-12,178,28658,Online,Pending
SO_101926,CUST_0018,PROD_0127,2024-05-02,331,174437,Online,Cancelled
SO_101927,CUST_0219,PROD_0118,2024-08-23,127,37338,Online,Pending
SO_101928,CUST_0063,PROD_0146,2024-01-08,458,297242,Distributor,Cancelled
SO_101929,CUST_0165,PROD_0134,2024-07-21,499,225548,Online,Cancelled
SO_101930,CUST_0402,PROD_0193,2024-09-14,67,25795,Distributor,Cancelled
SO_101931,CUST_0056,PROD_0243,2024-04-16,131,30130,Online,Completed
SO_101932,CUST_0304,PROD_0065,2024-04-19,380,68780,Distributor,Cancelled
SO_101933,CUST_0191,PROD_0026,2024-01-20,357,345933,Direct,Cancelled
SO_101934,CUST_0126,PROD_0256,2024-06-14,283,203760,Distributor,Pending
SO_101935,CUST_0338,PROD_0025,2024-07-16,262,58688,Distributor,Completed
SO_101936,CUST_0123,PROD_0115,2024-02-23,397,345390,Distributor,Pending
SO_101937,CUST_0253,PROD_0156,2024-02-26,345,259785,Direct,Pending
SO_101938,CUST_0335,PROD_0288,2024-11-01,474,160212,Direct,Completed
SO_101939,CUST_0473,PROD_0236,2024-09-27,456,399456,Distributor,Pending
SO_101940,CUST_0020,PROD_0210,2024-01-15,423,70641,Online,Pending
SO_101941,CUST_0356,PROD_0214,2024-03-13,252,227304,Distributor,Completed
SO_101942,CUST_0291,PROD_0103,2024-05-17,269,213317,Distributor,Completed
SO_101943,CUST_0359,PROD_0037,2024-03-20,452,145996,Distributor,Pending
SO_101944,CUST_0275,PROD_0213,2024-07-02,102,27948,Online,Completed
SO_101945,CUST_0483,PROD_0229,2024-10-04,432,196128,Direct,Pending
SO_101946,CUST_0096,PROD_0130,2024-11-15,229,177933,Direct,Completed
SO_101947,CUST_0443,PROD_0016,2024-09-30,190,73910,Online,Pending
SO_101948,CUST_0446,PROD_0196,2024-09-16,457,233070,Online,Cancelled
SO_101949,CUST_0200,PROD_0118,2024-05-27,266,215992,Direct,Pending
SO_101950,CUST_0289,PROD_0176,2024-10-24,115,76245,Direct,Cancelled
SO_101951,CUST_0391,PROD_0139,2024-12-11,172,45236,Distributor,Cancelled
SO_101952,CUST_0354,PROD_0261,2024-04-27,323,60724,Direct,Completed
SO_101953,CUST_0084,PROD_0242,2024-04-13,322,283360,Direct,Cancelled
SO_101954,CUST_0435,PROD_0244,2024-11-04,69,50301,Online,Cancelled
SO_101955,CUST_0488,PROD_0105,2024-09-05,153,74052,Online,Pending
SO_101956,CUST_0248,PROD_0300,2024-08-08,391,254932,Distributor,Cancelled
SO_101957,CUST_0036,PROD_0258,2024-05-06,424,397288,Distributor,Pending
SO_101958,CUST_0350,PROD_0085,2024-10-13,399,319599,Distributor,Completed
SO_101959,CUST_0264,PROD_0049,2024-02-04,355,260570,Distributor,Pending
SO_101960,CUST_0401,PROD_0026,2024-05-04,438,394200,Distributor,Cancelled
SO_101961,CUST_0133,PROD_0016,2024-05-20,421,173873,Distributor,Cancelled
SO_101962,CUST_0177,PROD_0231,2024-05-16,170,90610,Direct,Completed
SO_101963,CUST_0379,PROD_0256,2024-01-14,185,148000,Direct,Pending
SO_101964,CUST_0424,PROD_0247,2024-08-27,169,41912,Distributor,Pending
SO_101965,CUST_0243,PROD_0078,2024-01-30,258,66306,Distributor,Pending
SO_101966,CUST_0412,PROD_0140,2024-06-27,166,105078,Online,Pending
SO_101967,CUST_0281,PROD_0295,2024-07-30,420,385140,Direct,Completed
SO_101968,CUST_0411,PROD_0156,2024-04-08,237,55932,Online,Pending
SO_101969,CUST_0469,PROD_0057,2024-09-10,329,183582,Distributor,Pending
SO_101970,CUST_0122,PROD_0220,2024-10-27,483,393645,Distributor,Completed
SO_101971,CUST_0490,PROD_0152,2024-08-02,257,242865,Distributor,Completed
SO_101972,CUST_0209,PROD_0244,2024-09-30,260,203320,Distributor,Completed
SO_101973,CUST_0069,PROD_0276,2024-08-31,244,24644,Online,Cancelled
SO_101974,CUST_0288,PROD_0271,2024-08-04,279,193068,Distributor,Completed
SO_101975,CUST_0004,PROD_0130,2024-10-15,356,62656,Distributor,Pending
SO_101976,CUST_0185,PROD_0233,2024-08-09,408,280704,Direct,Cancelled
SO_101977,CUST_0495,PROD_0102,2024-03-29,358,260982,Direct,Cancelled
SO_101978,CUST_0345,PROD_0090,2024-02-09,401,288720,Distributor,Completed
SO_101979,CUST_0394,PROD_0103,2024-10-09,26,3094,Direct,Completed
SO_101980,CUST_0202,PROD_0112,2024-06-19,197,160358,Online,Cancelled
SO_101981,CUST_0007,PROD_0108,2024-03-25,138,107502,Distributor,Cancelled
SO_101982,CUST_0361,PROD_0111,2024-02-10,208,199888,Online,Pending
SO_101983,CUST_0003,PROD_0139,2024-08-04,111,110778,Direct,Cancelled
SO_101984,CUST_0138,PROD_0030,2024-02-25,375,131625,Distributor,Completed
SO_101985,CUST_0472,PROD_0275,2024-05-20,145,35815,Direct,Cancelled
SO_101986,CUST_0321,PROD_0241,2024-05-17,216,128520,Distributor,Completed
SO_101987,CUST_0305,PROD_0071,2024-06-07,30,21180,Distributor,Cancelled
SO_101988,CUST_0128,PROD_0048,2024-10-22,143,60632,Direct,Pending
SO_101989,CUST_0224,PROD_0070,2024-04-29,76,62320,Distributor,Cancelled
SO_101990,CUST_0065,PROD_0055,2024-04-29,309,280572,Online,Pending
SO_101991,CUST_0268,PROD_0020,2024-04-05,317,199710,Online,Cancelled
SO_101992,CUST_0013,PROD_0272,2024-09-05,486,186138,Distributor,Completed
SO_101993,CUST_0318,PROD_0135,2024-10-04,98,45766,Direct,Cancelled
SO_101994,CUST_0308,PROD_0023,2024-05-17,319,113245,Online,Cancelled
SO_101995,CUST_0085,PROD_0201,2024-07-06,393,373350,Distributor,Cancelled
SO_101996,CUST_0470,PROD_0110,2024-10-22,379,52302,Online,Cancelled
SO_101997,CUST_0413,PROD_0042,2024-06-09,369,49815,Direct,Pending
SO_101998,CUST_0220,PROD_0022,2024-05-20,384,140544,Distributor,Pending
SO_101999,CUST_0478,PROD_0036,2024-09-29,273,196014,Distributor,Completed
SO_102000,CUST_0137,PROD_0224,2024-09-20,350,289450,Direct,Pending
SO_102001,CUST_0475,PROD_0190,2024-11-19,463,187978,Direct,Completed
SO_102002,CUST_0499,PROD_0086,2024-10-25,68,35496,Direct,Completed
SO_102003,CUST_0464,PROD_0038,2024-12-08,340,61200,Distributor,Cancelled
SO_102004,CUST_0231,PROD_0160,2024-04-17,154,59290,Distributor,Completed
SO_102005,CUST_0027,PROD_0056,2024-12-20,440,344080,Online,Completed
SO_102006,CUST_0167,PROD_0183,2024-12-28,172,111456,Distributor,Cancelled
SO_102007,CUST_0043,PROD_0057,2024-06-22,121,24079,Distributor,Pending
SO_102008,CUST_0188,PROD_0022,2024-10-12,117,36387,Distributor,Pending
SO_102009,CUST_0349,PROD_0214,2024-12-05,120,76320,Direct,Completed
SO_102010,CUST_0370,PROD_0150,2024-11-20,282,264516,Distributor,Pending
SO_102011,CUST_0080,PROD_0152,2024-05-23,329,80934,Distributor,Cancelled
SO_102012,CUST_0047,PROD_0002,2024-10-16,103,45938,Direct,Cancelled
SO_102013,CUST_0372,PROD_0006,2024-07-04,74,8584,Direct,Cancelled
SO_102014,CUST_0175,PROD_0114,2024-04-09,90,61380,Direct,Cancelled
SO_102015,CUST_0382,PROD_0260,2024-11-24,328,174168,Online,Cancelled
SO_102016,CUST_0330,PROD_0118,2024-02-08,499,476545,Distributor,Cancelled
SO_102017,CUST_0020,PROD_0300,2024-09-25,400,320000,Direct,Cancelled
SO_102018,CUST_0453,PROD_0147,2024-08-24,389,350878,Direct,Cancelled
SO_102019,CUST_0342,PROD_0267,2024-12-10,74,36186,Direct,Cancelled
SO_102020,CUST_0142,PROD_0105,2024-08-03,481,286195,Distributor,Pending
SO_102021,CUST_0462,PROD_0164,2024-07-18,42,23520,Distributor,Completed
SO_102022,CUST_0301,PROD_0286,2024-06-01,188,40232,Distributor,Completed
SO_102023,CUST_0452,PROD_0096,2024-04-11,377,238641,Distributor,Pending
SO_102024,CUST_0473,PROD_0145,2024-06-27,421,316171,Online,Pending
SO_102025,CUST_0001,PROD_0098,2024-03-19,382,249064,Direct,Completed
SO_102026,CUST_0340,PROD_0177,2024-10-07,321,215070,Direct,Completed
SO_102027,CUST_0035,PROD_0033,2024-10-07,254,145796,Online,Cancelled
SO_102028,CUST_0035,PROD_0010,2024-06-23,425,197200,Online,Pending
SO_102029,CUST_0469,PROD_0119,2024-06-15,122,119560,Distributor,Cancelled
SO_102030,CUST_0316,PROD_0137,2024-09-26,273,27300,Online,Cancelled
SO_102031,CUST_0189,PROD_0095,2024-07-16,44,6160,Distributor,Completed
SO_102032,CUST_0069,PROD_0180,2024-12-23,144,128736,Direct,Completed
SO_102033,CUST_0061,PROD_0068,2024-03-03,125,80375,Distributor,Cancelled
SO_102034,CUST_0016,PROD_0048,2024-02-29,292,115340,Online,Cancelled
SO_102035,CUST_0230,PROD_0206,2024-01-07,466,299172,Direct,Completed
SO_102036,CUST_0209,PROD_0224,2024-03-01,218,129492,Distributor,Pending
SO_102037,CUST_0325,PROD_0043,2024-12-23,280,217560,Online,Pending
SO_102038,CUST_0460,PROD_0033,2024-07-23,100,75800,Distributor,Pending
SO_102039,CUST_0055,PROD_0129,2024-12-24,271,231705,Direct,Pending
SO_102040,CUST_0455,PROD_0286,2024-04-10,104,44928,Distributor,Completed
SO_102041,CUST_0382,PROD_0075,2024-05-03,124,82956,Online,Cancelled
SO_102042,CUST_0190,PROD_0160,2024-03-02,492,269124,Direct,Pending
SO_102043,CUST_0303,PROD_0126,2024-01-27,388,92732,Online,Pending
