Shipment_ID,Sales_Order_ID,Warehouse_ID,Transport_Mode,Dispatch_Date,Delivery_Date,SLA_Days,Actual_Days,Delivery_Status,Distance_KM,Total_Shipping_Cost,Revenue,Profit
SHP_100866,SO_109373,WH_06,Air,26-10-2024,2024/10/29,4,3.0,On Time,1350,4633.43,13346,8712.57
SHP_100867,SO_106766,WH_04,Rail,26-11-2024,2024/11/28,6,2.0,On Time,2556,2572.39,11842,9269.61
SHP_100868,SO_101423,WH_09,Road,02-08-2024,2024/08/07,7,5.0,On Time,1649,1543.91,5901,4357.09
SHP_100869,SO_102723,WH_10,Sea,03-04-2024,2024/04/11,5,8.0,Delayed,4335,3139.72,12186,9046.28
SHP_100870,SO_108093,WH_06,Sea,24-05-2024,2024/06/02,4,9.0,Delayed,762,4603.63,16762,12158.37
SHP_100871,SO_103760,WH_07,Rail,27-07-2024,2024/08/05,5,9.0,Delayed,4844,9586.34,40382,30795.66
SHP_100872,SO_102594,WH_04,Sea,24-03-2024,2024/04/03,5,10.0,Delayed,881,8596.93,27762,19165.07
SHP_100873,SO_104042,WH_10,Road,28-01-2024,2024/01/31,3,3.0,On Time,2808,11152.6,30448,19295.4
SHP_100874,SO_100418,WH_09,Sea,14-04-2024,2024/04/23,5,9.0,Delayed,762,4777.54,12107,7329.46
SHP_100875,SO_104273,WH_14,Air,24-07-2024,2024/07/29,6,5.0,On Time,1206,12389.24,37119,24729.76
SHP_100876,SO_109261,WH_09,Sea,29-05-2024,2024/06/08,3,10.0,Delayed,2418,10331.45,45081,34749.55
SHP_100877,SO_102434,WH_13,Rail,09-12-2024,2024/12/11,4,2.0,On Time,1268,10407.04,45391,34983.96
SHP_100878,SO_108766,WH_15,Air,08-05-2024,2024/05/15,5,7.0,Delayed,2038,5528.47,16792,11263.53
SHP_100879,SO_102951,WH_07,Rail,11-01-2024,2024/01/15,3,4.0,Delayed,4932,4288.2,14950,10661.8
SHP_100880,SO_104576,WH_04,Road,01-04-2024,2024/04/05,6,4.0,On Time,4947,12027.04,39429,27401.96
SHP_100881,SO_100159,WH_05,Air,23-04-2024,2024/04/29,5,6.0,Delayed,465,5494.12,19391,13896.88
SHP_100882,SO_107023,WH_04,Road,27-04-2024,2024/05/06,6,9.0,Delayed,4660,2564.83,9200,6635.17
SHP_100883,SO_100670,WH_07,Road,23-04-2024,2024/04/28,5,5.0,On Time,1817,6433.32,19756,13322.68
SHP_100884,SO_109067,WH_10,Air,16-11-2024,2024/11/21,6,5.0,On Time,3715,10362.57,49608,39245.43
SHP_100885,SO_102510,WH_13,Road,11-04-2024,2024/04/14,5,3.0,On Time,1350,9743.03,33089,23345.97
SHP_100886,SO_100758,WH_13,Air,03-02-2024,2024/02/12,7,9.0,Delayed,3104,6277.01,23272,16994.99
SHP_100887,SO_106424,WH_06,Air,29-03-2024,2024/03/31,5,2.0,On Time,2303,11330.5,47505,36174.5
SHP_100888,SO_105166,WH_08,Road,24-12-2024,2024/12/27,5,3.0,On Time,801,6746.72,22292,15545.28
SHP_100889,SO_105262,WH_07,Sea,14-07-2024,2024/07/16,3,2.0,On Time,1005,9495.31,35021,25525.69
SHP_100890,SO_109881,WH_13,Sea,03-09-2024,2024/09/12,7,9.0,Delayed,597,4729.65,14470,9740.35
SHP_100891,SO_107097,WH_01,Air,16-10-2024,2024/10/19,6,3.0,On Time,1324,12956.26,32807,19850.74
SHP_100892,SO_105259,WH_14,Air,12-03-2024,2024/03/21,3,9.0,Delayed,3348,16773.31,46365,29591.69
SHP_100893,SO_108220,WH_02,Road,16-09-2024,2024/09/25,4,9.0,Delayed,626,13983.19,40495,26511.81
SHP_100894,SO_102430,WH_13,Air,10-04-2024,2024/04/15,6,5.0,On Time,1597,5440.64,16414,10973.36
SHP_100895,SO_108913,WH_13,Air,08-07-2024,2024/07/18,7,10.0,Delayed,4066,2312.04,10539,8226.96
SHP_100896,SO_102681,WH_06,Rail,30-09-2024,2024/10/02,6,2.0,On Time,4660,3031.46,7965,4933.54
SHP_100897,SO_109620,WH_13,Air,12-08-2024,2024/08/15,5,3.0,On Time,3323,2113.8,6220,4106.2
SHP_100898,SO_100953,WH_13,Sea,16-06-2024,2024/06/22,3,6.0,Delayed,2662,2597.01,11480,8882.99
SHP_100899,SO_104847,WH_07,Air,15-01-2024,2024/01/18,4,3.0,On Time,612,3726.65,18396,14669.35
SHP_100900,SO_107805,WH_05,Rail,06-03-2024,2024/03/09,6,3.0,On Time,2626,3730.72,12151,8420.28
SHP_100901,SO_109511,WH_06,Sea,15-07-2024,2024/07/17,7,2.0,On Time,3213,5963.47,17335,11371.53
SHP_100902,SO_106341,WH_01,Road,04-05-2024,2024/05/07,6,3.0,On Time,240,3802.27,17417,13614.73
SHP_100903,SO_109304,WH_14,Road,09-02-2024,2024/02/17,4,8.0,Delayed,2557,3517.94,10772,7254.06
SHP_100904,SO_105720,WH_05,Rail,22-04-2024,2024/04/25,6,3.0,On Time,674,7810.52,38006,30195.48
SHP_100905,SO_106015,WH_10,Air,01-02-2024,2024/02/09,6,8.0,Delayed,3308,5477.66,22517,17039.34
SHP_100906,SO_108743,WH_09,Road,31-01-2024,2024/02/10,4,10.0,Delayed,4347,13004.3,35723,22718.7
SHP_100907,SO_101280,WH_07,Sea,01-03-2024,2024/03/11,6,10.0,Delayed,4157,1847.42,6585,4737.58
SHP_100908,SO_103617,WH_14,Air,15-08-2024,2024/08/21,7,6.0,On Time,557,5517.01,14726,9208.99
SHP_100909,SO_107078,WH_01,Air,23-06-2024,2024/06/29,4,6.0,Delayed,3209,9818.56,29764,19945.44
SHP_100910,SO_108468,WH_01,Air,27-03-2024,2024/04/06,4,10.0,Delayed,4932,2036.91,10051,8014.09
SHP_100911,SO_106557,WH_03,Air,16-04-2024,2024/04/22,7,6.0,On Time,2530,18462.87,46719,28256.13
SHP_100912,SO_105223,WH_14,Rail,28-08-2024,2024/08/30,3,2.0,On Time,729,8394.79,22744,14349.21
SHP_100913,SO_108477,WH_05,Air,29-09-2024,2024/10/03,5,,Delayed,1034,6131.05,19582,13450.95
SHP_100914,SO_103682,WH_06,Rail,03-06-2024,2024/06/07,4,4.0,On Time,2605,5643.35,22656,17012.65
SHP_100915,SO_108752,WH_08,Rail,08-08-2024,2024/08/15,6,7.0,Delayed,3903,3680.07,16649,12968.93
SHP_100916,SO_100930,WH_02,Sea,13-10-2024,2024/10/18,4,5.0,Delayed,1749,7713.43,25885,18171.57
SHP_100917,SO_106725,WH_10,Sea,10-04-2024,2024/04/16,6,6.0,On Time,901,10290.2,29676,19385.8
SHP_100918,SO_104104,WH_12,Road,29-09-2024,2024/10/04,5,5.0,On Time,2293,16525.51,42026,25500.49
SHP_100919,SO_104482,WH_07,Rail,26-10-2024,2024/11/05,4,10.0,Delayed,3007,2560.21,12158,9597.79
SHP_100920,SO_101451,WH_15,Rail,08-08-2024,2024/08/18,6,10.0,Delayed,2133,12719.79,41359,28639.21
SHP_100921,SO_105401,WH_10,Road,15-05-2024,2024/05/19,6,4.0,On Time,1838,4801.82,13124,8322.18
SHP_100922,SO_100038,WH_02,Air,02-03-2024,2024/03/04,5,2.0,On Time,542,9397.16,26868,17470.84
SHP_100923,SO_104516,WH_07,Road,03-01-2024,2024/01/09,5,6.0,Delayed,644,3113.87,8701,5587.13
SHP_100924,SO_100281,WH_14,Road,22-12-2024,2024/12/31,6,9.0,Delayed,3281,11368.64,33086,21717.36
SHP_100925,SO_107009,WH_10,Road,12-01-2024,2024/01/22,6,10.0,Delayed,4611,8908.17,31743,22834.83
SHP_100926,SO_103276,WH_05,Sea,18-03-2024,2024/03/25,4,7.0,Delayed,2183,3218.45,8631,5412.55
SHP_100927,SO_100516,WH_14,Sea,04-12-2024,2024/12/09,3,5.0,Delayed,3192,10081.56,27802,17720.44
SHP_100928,SO_101729,WH_10,Road,29-09-2024,2024/10/01,3,2.0,On Time,1504,3264.88,9623,6358.12
SHP_100929,SO_109528,WH_11,Sea,27-08-2024,2024/09/01,5,5.0,On Time,4244,13242.52,49216,35973.48
SHP_100930,SO_102708,WH_10,Sea,25-03-2024,2024/04/04,7,10.0,Delayed,2233,4323.57,15743,11419.43
SHP_100931,SO_101817,WH_01,Rail,04-11-2024,2024/11/09,6,5.0,On Time,3926,18574.98,48754,30179.02
SHP_100932,SO_106864,WH_11,Road,21-03-2024,2024/03/29,6,8.0,Delayed,3524,3321.23,13831,10509.77
SHP_100933,SO_109075,WH_12,Sea,27-01-2024,2024/01/29,6,2.0,On Time,2933,2225.72,6720,4494.28
SHP_100934,SO_100344,WH_09,Road,19-07-2024,2024/07/27,4,,Delayed,2311,3629.78,9564,5934.22
SHP_100935,SO_104306,WH_02,Road,13-01-2024,2024/01/16,4,3.0,On Time,1347,15405.82,41726,26320.18
SHP_100936,SO_108150,WH_06,Rail,11-05-2024,2024/05/20,3,9.0,Delayed,4166,1450.48,5185,3734.52
SHP_100937,SO_103150,WH_06,Road,01-12-2024,2024/12/08,5,7.0,Delayed,2286,8481.25,23674,15192.75
SHP_100938,SO_107897,WH_10,Rail,27-01-2024,2024/01/29,3,2.0,On Time,233,17291.75,47101,29809.25
SHP_100939,SO_104459,WH_02,Air,25-10-2024,2024/10/30,5,5.0,On Time,3637,10414.24,44651,34236.76
SHP_100940,SO_107161,WH_05,Sea,03-08-2024,2024/08/09,6,6.0,On Time,3579,12394.67,32085,19690.33
SHP_100941,SO_101802,WH_15,Road,07-03-2024,2024/03/09,5,2.0,On Time,4103,3502.19,15386,11883.81
SHP_100942,SO_107542,WH_07,Rail,16-12-2024,2024/12/20,6,4.0,On Time,4119,5232.47,24601,19368.53
SHP_100943,SO_102863,WH_08,Air,23-08-2024,2024/08/28,6,5.0,On Time,1079,9067.85,25509,16441.15
SHP_100944,SO_100033,WH_01,Rail,05-04-2024,2024/04/15,5,10.0,Delayed,1644,12373.12,46878,34504.88
SHP_100945,SO_101351,WH_15,Rail,08-12-2024,2024/12/13,5,5.0,On Time,1215,4216.38,20082,15865.62
SHP_100946,SO_108198,WH_06,Road,03-06-2024,2024/06/12,6,9.0,Delayed,3824,8116.63,27140,19023.37
SHP_100947,SO_107026,WH_04,Sea,10-01-2024,2024/01/13,7,3.0,On Time,1770,9632.84,42496,32863.16
SHP_100948,SO_108853,WH_15,Road,05-04-2024,2024/04/12,7,7.0,On Time,1610,8365.15,34560,26194.85
SHP_100949,SO_106982,WH_01,Sea,18-01-2024,2024/01/26,7,8.0,Delayed,520,12715.89,41678,28962.11
SHP_100950,SO_101516,WH_04,Air,14-10-2024,2024/10/19,4,5.0,Delayed,2489,5089.68,21306,16216.32
SHP_100951,SO_105663,WH_03,Sea,11-02-2024,2024/02/14,7,3.0,On Time,569,4769.86,21779,17009.14
SHP_100952,SO_107808,WH_01,Sea,24-04-2024,2024/04/28,7,4.0,On Time,3238,11382.95,28892,17509.05
SHP_100953,SO_105523,WH_14,Air,17-04-2024,2024/04/20,7,3.0,On Time,3370,4569.65,15825,11255.35
SHP_100954,SO_100256,WH_05,Sea,06-01-2024,2024/01/12,7,6.0,On Time,1298,15596.03,42527,26930.97
SHP_100955,SO_105868,WH_15,Rail,08-10-2024,2024/10/18,6,10.0,Delayed,839,10615.92,39046,28430.08
SHP_100956,SO_105772,WH_06,Road,23-07-2024,2024/07/29,3,6.0,Delayed,4366,6408.6,23048,16639.4
SHP_100957,SO_104397,WH_06,Rail,23-06-2024,2024/06/28,7,5.0,On Time,3653,9114.29,28674,19559.71
SHP_100958,SO_102848,WH_07,Rail,21-02-2024,2024/03/02,3,10.0,Delayed,2052,14009.09,44650,30640.91
SHP_100959,SO_107467,WH_14,Air,04-09-2024,2024/09/12,6,8.0,Delayed,3394,10115.65,30959,20843.35
SHP_100960,SO_103918,WH_03,Sea,19-08-2024,2024/08/22,6,3.0,On Time,3414,14012.39,47272,33259.61
SHP_100961,SO_104718,WH_11,Rail,09-10-2024,2024/10/12,6,3.0,On Time,3071,6061.74,23911,17849.26
SHP_100962,SO_107804,WH_15,Rail,29-07-2024,2024/08/06,4,8.0,Delayed,965,4089.5,17118,13028.5
SHP_100963,SO_104389,WH_12,Rail,24-04-2024,2024/04/27,5,3.0,On Time,3607,14190.13,35803,21612.87
SHP_100964,SO_107355,WH_03,Rail,16-04-2024,2024/04/21,3,5.0,Delayed,1925,1473.86,6551,5077.14
SHP_100965,SO_102283,WH_12,Road,09-05-2024,2024/05/17,5,8.0,Delayed,3717,18017.4,47991,29973.6
SHP_100966,SO_107476,WH_05,Sea,15-05-2024,2024/05/19,3,4.0,Delayed,4232,7366.45,34060,26693.55
SHP_100967,SO_106257,WH_09,Sea,11-10-2024,2024/10/15,6,4.0,On Time,3374,13353.39,38770,25416.61
SHP_100968,SO_102666,WH_09,Rail,08-10-2024,2024/10/17,3,9.0,Delayed,3026,4913.12,15668,10754.88
SHP_100969,SO_101162,WH_08,Road,20-04-2024,2024/04/22,3,2.0,On Time,1889,7586.63,23994,16407.37
SHP_100970,SO_100930,WH_14,Rail,12-02-2024,2024/02/20,7,8.0,Delayed,1504,6852.97,18766,11913.03
SHP_100971,SO_107239,WH_10,Rail,17-12-2024,2024/12/21,4,4.0,On Time,4691,3300.12,14882,11581.88
SHP_100972,SO_108703,WH_09,Road,12-03-2024,2024/03/16,3,4.0,Delayed,435,2720.83,10158,7437.17
SHP_100973,SO_109823,WH_01,Road,17-08-2024,2024/08/23,6,6.0,On Time,2243,11468.78,31765,20296.22
SHP_100974,SO_107278,WH_01,Road,19-10-2024,2024/10/24,3,5.0,Delayed,1151,12357.89,45657,33299.11
SHP_100975,SO_104997,WH_01,Sea,16-03-2024,2024/03/25,6,9.0,Delayed,2718,14743.22,44826,30082.78
SHP_100976,SO_102532,WH_09,Air,12-01-2024,2024/01/14,6,2.0,On Time,4180,8022.06,33436,25413.94
SHP_100977,SO_104732,WH_01,Sea,05-04-2024,2024/04/12,7,7.0,On Time,2142,6918.89,32286,25367.11
SHP_100978,SO_101909,WH_04,Sea,07-03-2024,2024/03/14,3,,Delayed,861,14598.55,47951,33352.45
SHP_100979,SO_108498,WH_05,Road,21-05-2024,2024/05/30,6,9.0,Delayed,1757,3342.91,12753,9410.09
SHP_100980,SO_108023,WH_10,Road,09-03-2024,2024/03/18,6,9.0,Delayed,2916,3023.43,11670,8646.57
SHP_100981,SO_104239,WH_06,Rail,08-11-2024,2024/11/13,3,5.0,Delayed,1114,13567.72,36883,23315.28
SHP_100982,SO_104090,WH_04,Rail,20-09-2024,2024/09/27,4,7.0,Delayed,2888,3292.83,9812,6519.17
SHP_100983,SO_104166,WH_02,Rail,01-01-2024,2024/01/03,7,2.0,On Time,1660,3317.82,13210,9892.18
SHP_100984,SO_102307,WH_03,Sea,11-01-2024,2024/01/17,7,6.0,On Time,2447,6281.3,27730,21448.7
SHP_100985,SO_105309,WH_05,Sea,05-12-2024,2024/12/11,6,6.0,On Time,1064,9229.05,28412,19182.95
SHP_100986,SO_106182,WH_13,Air,28-06-2024,2024/07/01,5,3.0,On Time,2450,5120.3,17738,12617.7
SHP_100987,SO_102644,WH_11,Rail,14-09-2024,2024/09/20,4,6.0,Delayed,3742,8173.96,33394,25220.04
SHP_100988,SO_104102,WH_10,Sea,23-12-2024,2024/12/28,6,5.0,On Time,1324,11350.08,30068,18717.92
SHP_100989,SO_107213,WH_11,Sea,11-09-2024,2024/09/13,4,2.0,On Time,855,8924.15,37799,28874.85
SHP_100990,SO_109459,WH_10,Sea,24-11-2024,2024/12/04,3,10.0,Delayed,1156,8474.88,36759,28284.12
SHP_100991,SO_109755,WH_08,Road,26-03-2024,2024/03/29,5,3.0,On Time,572,2580.1,8792,6211.9
SHP_100992,SO_104803,WH_14,Air,08-04-2024,2024/04/10,3,2.0,On Time,4014,4557.46,12578,8020.54
SHP_100993,SO_100175,WH_01,Air,06-07-2024,2024/07/12,6,6.0,On Time,3376,7120.3,26599,19478.7
SHP_100994,SO_100810,WH_11,Road,02-01-2024,2024/01/07,5,5.0,On Time,562,4809.13,20448,15638.87
SHP_100995,SO_103376,WH_07,Rail,01-04-2024,2024/04/03,7,2.0,On Time,507,5380.09,17099,11718.91
SHP_100996,SO_108599,WH_11,Road,17-05-2024,2024/05/26,3,,Delayed,4156,9840.56,47186,37345.44
SHP_100997,SO_103613,WH_10,Sea,24-04-2024,2024/04/29,7,5.0,On Time,1386,7088.04,27354,20265.96
SHP_100998,SO_104130,WH_11,Road,07-12-2024,2024/12/11,3,4.0,Delayed,4433,12439.67,32908,20468.33
SHP_100999,SO_103146,WH_05,Rail,07-07-2024,2024/07/12,6,5.0,On Time,700,3843.39,15725,11881.61
SHP_101000,SO_103699,WH_12,Road,25-11-2024,2024/11/29,3,4.0,Delayed,4444,2939.36,8558,5618.64
SHP_101001,SO_104355,WH_14,Rail,25-06-2024,2024/07/03,4,8.0,Delayed,3302,8433.17,23588,15154.83
SHP_101002,SO_106333,WH_10,Sea,31-03-2024,2024/04/02,7,2.0,On Time,4449,12239.66,40461,28221.34
SHP_101003,SO_108934,WH_10,Road,24-05-2024,2024/06/03,5,10.0,Delayed,2725,11216.91,37831,26614.09
SHP_101004,SO_109786,WH_04,Rail,02-10-2024,2024/10/05,6,3.0,On Time,2106,8830.9,39446,30615.1
SHP_101005,SO_107839,WH_08,Air,22-10-2024,2024/10/31,7,9.0,Delayed,2415,2383.35,10554,8170.65
SHP_101006,SO_101303,WH_12,Sea,23-08-2024,2024/08/31,6,8.0,Delayed,530,7769.94,32916,25146.06
SHP_101007,SO_102198,WH_08,Air,20-07-2024,2024/07/23,4,3.0,On Time,2426,16275.98,44089,27813.02
SHP_101008,SO_100049,WH_05,Road,21-02-2024,2024/03/01,3,9.0,Delayed,2643,8114.1,32217,24102.9
SHP_101009,SO_109984,WH_04,Sea,30-01-2024,2024/02/07,7,8.0,Delayed,428,4341.41,17840,13498.59
SHP_101010,SO_109852,WH_15,Sea,24-10-2024,2024/10/28,5,4.0,On Time,370,8114.36,21199,13084.64
SHP_101011,SO_105740,WH_04,Rail,01-02-2024,2024/02/09,6,8.0,Delayed,3711,10956.42,44486,33529.58
SHP_101012,SO_103500,WH_15,Rail,08-03-2024,2024/03/12,7,4.0,On Time,4959,9196.18,32020,22823.82
SHP_101013,SO_108553,WH_01,Rail,17-12-2024,2024/12/22,3,5.0,Delayed,1118,14819.24,43933,29113.76
SHP_101014,SO_108496,WH_04,Rail,31-05-2024,2024/06/05,7,5.0,On Time,1621,3811.29,12158,8346.71
SHP_101015,SO_106436,WH_03,Rail,22-03-2024,2024/03/31,7,9.0,Delayed,3548,15453.99,38947,23493.01
SHP_101016,SO_101704,WH_10,Road,09-06-2024,2024/06/16,6,7.0,Delayed,4052,12602.67,48122,35519.33
SHP_101017,SO_106078,WH_04,Air,07-01-2024,2024/01/11,7,4.0,On Time,2335,1965.42,6132,4166.58
SHP_101018,SO_102165,WH_11,Air,23-05-2024,2024/06/01,5,9.0,Delayed,1646,4861.79,16191,11329.21
SHP_101019,SO_100958,WH_11,Road,21-11-2024,2024/11/28,3,7.0,Delayed,4183,9232.37,26607,17374.63
SHP_101020,SO_103319,WH_12,Road,25-07-2024,2024/07/29,3,4.0,Delayed,497,8379.24,21935,13555.76
SHP_101021,SO_100357,WH_09,Rail,19-04-2024,2024/04/25,3,6.0,Delayed,711,4312.21,21342,17029.79
SHP_101022,SO_100901,WH_04,Air,03-09-2024,2024/09/10,7,7.0,On Time,2735,9862.54,38467,28604.46
SHP_101023,SO_107576,WH_11,Road,09-10-2024,2024/10/16,7,7.0,On Time,3494,5536.16,22565,17028.84
SHP_101024,SO_109351,WH_11,Air,16-02-2024,2024/02/22,3,6.0,Delayed,3899,5618.23,24987,19368.77
SHP_101025,SO_101485,WH_08,Rail,01-09-2024,2024/09/11,7,10.0,Delayed,2826,6594.68,18009,11414.32
SHP_101026,SO_100922,WH_12,Sea,08-04-2024,2024/04/16,4,8.0,Delayed,4229,6441.71,17449,11007.29
SHP_101027,SO_107067,WH_13,Rail,14-01-2024,2024/01/22,7,8.0,Delayed,1443,12155.17,40477,28321.83
SHP_101028,SO_103076,WH_03,Air,07-05-2024,2024/05/11,3,4.0,Delayed,3975,5390.07,20351,14960.93
SHP_101029,SO_104899,WH_06,Rail,20-04-2024,2024/04/30,3,10.0,Delayed,3531,3173.98,8816,5642.02
SHP_101030,SO_106555,WH_07,Air,17-03-2024,2024/03/23,3,6.0,Delayed,1045,2728.62,12029,9300.38
SHP_101031,SO_103874,WH_12,Sea,22-06-2024,2024/06/26,5,4.0,On Time,1486,8883.85,27977,19093.15
SHP_101032,SO_103487,WH_07,Rail,24-01-2024,2024/01/30,6,6.0,On Time,2539,9258.48,28395,19136.52
SHP_101033,SO_107527,WH_09,Air,07-05-2024,2024/05/15,6,8.0,Delayed,1135,8293.15,28500,20206.85
SHP_101034,SO_107330,WH_15,Road,05-03-2024,2024/03/12,4,7.0,Delayed,3561,3928.61,11383,7454.39
SHP_101035,SO_104929,WH_13,Rail,17-02-2024,2024/02/19,3,2.0,On Time,2901,4743.45,21673,16929.55
SHP_101036,SO_107097,WH_05,Air,08-03-2024,2024/03/12,6,4.0,On Time,3085,10555.79,29247,18691.21
SHP_101037,SO_104810,WH_10,Road,10-08-2024,2024/08/20,5,10.0,Delayed,1073,8772.99,27343,18570.01
SHP_101038,SO_107772,WH_08,Rail,28-06-2024,2024/06/30,4,2.0,On Time,1827,8108.57,24160,16051.43
SHP_101039,SO_109734,WH_10,Rail,26-08-2024,2024/09/05,6,10.0,Delayed,1078,2543.87,7458,4914.13
SHP_101040,SO_109961,WH_10,Air,01-01-2024,2024/01/07,6,,Delayed,545,-4036.95,13307,17343.95
SHP_101041,SO_105986,WH_14,Sea,12-12-2024,2024/12/22,6,10.0,Delayed,577,5327.91,19048,13720.09
SHP_101042,SO_109378,WH_08,Sea,11-06-2024,2024/06/15,5,4.0,On Time,1544,3186.75,9717,6530.25
SHP_101043,SO_106481,WH_01,Air,25-07-2024,2024/08/04,6,10.0,Delayed,2618,12171.85,45929,33757.15
SHP_101044,SO_108487,WH_10,Road,17-11-2024,2024/11/27,3,10.0,Delayed,720,16805.02,49994,33188.98
SHP_101045,SO_104080,WH_01,Sea,24-07-2024,2024/08/01,7,8.0,Delayed,581,14256.73,46170,31913.27
SHP_101046,SO_103767,WH_10,Sea,10-06-2024,2024/06/17,5,7.0,Delayed,2415,7337.39,33735,26397.61
SHP_101047,SO_102329,WH_12,Road,17-08-2024,2024/08/21,7,4.0,On Time,2833,11956.57,33290,21333.43
SHP_101048,SO_109004,WH_08,Rail,26-08-2024,2024/09/02,5,7.0,Delayed,951,13140.48,40032,26891.52
SHP_101049,SO_101923,WH_06,Road,10-06-2024,2024/06/18,4,8.0,Delayed,3788,12698.24,46067,33368.76
SHP_101050,SO_100312,WH_04,Sea,21-05-2024,2024/05/26,6,5.0,On Time,2640,9578.3,25189,15610.7
SHP_101051,SO_102274,WH_10,Road,27-06-2024,2024/07/03,6,6.0,On Time,3263,17536.67,45275,27738.33
SHP_101052,SO_103350,WH_04,Rail,27-03-2024,2024/04/05,4,9.0,Delayed,2042,4027.26,14555,10527.74
SHP_101053,SO_101584,WH_06,Sea,22-08-2024,2024/08/31,5,9.0,Delayed,1744,8912.0,28122,19210.0
SHP_101054,SO_107402,WH_07,Air,27-12-2024,2025/01/01,4,5.0,Delayed,571,17823.2,45642,27818.8
SHP_101055,SO_103702,WH_10,Rail,09-05-2024,2024/05/13,3,4.0,Delayed,3721,6870.53,24908,18037.47
SHP_101056,SO_103563,WH_12,Road,20-10-2024,2024/10/22,6,2.0,On Time,4110,14481.93,46393,31911.07
SHP_101057,SO_106935,WH_03,Road,14-03-2024,2024/03/24,3,10.0,Delayed,1034,4327.56,19386,15058.44
SHP_101058,SO_104764,WH_05,Road,14-07-2024,2024/07/19,4,5.0,Delayed,2629,7691.23,24658,16966.77
SHP_101059,SO_104933,WH_04,Road,31-10-2024,2024/11/10,7,10.0,Delayed,3134,3168.92,13174,10005.08
SHP_101060,SO_107077,WH_14,Sea,24-05-2024,2024/05/28,6,4.0,On Time,1388,14615.25,41765,27149.75
SHP_101061,SO_103534,WH_01,Rail,19-04-2024,2024/04/26,7,7.0,On Time,317,11483.58,43872,32388.42
SHP_101062,SO_105647,WH_09,Sea,19-11-2024,2024/11/25,7,6.0,On Time,1168,11443.51,29868,18424.49
SHP_101063,SO_104077,WH_07,Sea,28-08-2024,2024/09/05,7,8.0,Delayed,3955,3234.74,12688,9453.26
SHP_101064,SO_100802,WH_07,Air,04-06-2024,2024/06/06,3,2.0,On Time,3627,9661.08,40939,31277.92
SHP_101065,SO_104800,WH_14,Sea,15-01-2024,2024/01/19,7,4.0,On Time,4882,11513.18,48072,36558.82
SHP_101066,SO_108319,WH_01,Rail,27-07-2024,2024/08/02,7,6.0,On Time,1184,2764.31,8068,5303.69
SHP_101067,SO_103129,WH_01,Rail,17-06-2024,2024/06/27,7,10.0,Delayed,4635,5206.21,16003,10796.79
SHP_101068,SO_106309,WH_02,Road,17-03-2024,2024/03/22,3,5.0,Delayed,1443,6444.27,23367,16922.73
SHP_101069,SO_108407,WH_04,Road,29-05-2024,2024/06/02,7,4.0,On Time,3772,10055.58,28813,18757.42
SHP_101070,SO_105052,WH_07,Sea,22-07-2024,2024/07/24,5,2.0,On Time,3747,11303.44,38753,27449.56
SHP_101071,SO_106373,WH_14,Sea,23-11-2024,2024/12/03,6,10.0,Delayed,4593,8485.45,30866,22380.55
SHP_101072,SO_102120,WH_13,Air,28-04-2024,2024/05/02,4,4.0,On Time,4335,12909.24,41837,28927.76
SHP_101073,SO_102073,WH_06,Road,15-03-2024,2024/03/19,3,4.0,Delayed,885,11849.07,35742,23892.93
SHP_101074,SO_105740,WH_15,Air,22-11-2024,2024/11/26,5,4.0,On Time,1235,7602.03,37914,30311.97
SHP_101075,SO_109708,WH_04,Road,26-01-2024,2024/01/31,4,5.0,Delayed,3641,9174.17,36906,27731.83
SHP_101076,SO_100287,WH_14,Air,17-01-2024,2024/01/20,7,3.0,On Time,816,9028.78,29889,20860.22
SHP_101077,SO_106903,WH_03,Road,15-11-2024,2024/11/25,3,10.0,Delayed,2442,8350.62,28466,20115.38
SHP_101078,SO_101588,WH_14,Road,23-12-2024,2024/12/28,4,5.0,Delayed,4819,6561.58,20606,14044.42
SHP_101079,SO_106743,WH_01,Road,22-12-2024,2024/12/29,6,7.0,Delayed,644,15576.41,49440,33863.59
SHP_101080,SO_108442,WH_08,Air,16-01-2024,2024/01/24,6,8.0,Delayed,2346,8045.85,36668,28622.15
SHP_101081,SO_107461,WH_12,Air,19-05-2024,2024/05/21,5,2.0,On Time,4592,2863.19,7987,5123.81
SHP_101082,SO_103409,WH_03,Road,06-07-2024,2024/07/15,6,9.0,Delayed,1866,14249.32,47536,33286.68
SHP_101083,SO_101391,WH_04,Air,19-02-2024,2024/02/29,6,10.0,Delayed,3235,13515.6,39748,26232.4
SHP_101084,SO_104373,WH_05,Air,07-07-2024,2024/07/10,4,3.0,On Time,863,9636.82,36760,27123.18
SHP_101085,SO_106844,WH_05,Sea,09-10-2024,2024/10/17,6,8.0,Delayed,3554,12056.9,31060,19003.1
SHP_101086,SO_106697,WH_07,Rail,01-02-2024,2024/02/06,4,5.0,Delayed,1045,8356.11,27293,18936.89
SHP_101087,SO_101537,WH_02,Road,25-01-2024,2024/01/27,7,2.0,On Time,3787,8028.57,23490,15461.43
SHP_101088,SO_109036,WH_10,Rail,13-05-2024,2024/05/17,6,4.0,On Time,642,8770.23,35881,27110.77
SHP_101089,SO_103063,WH_13,Road,15-02-2024,2024/02/19,4,4.0,On Time,4282,-10975.15,48144,59119.15
SHP_101090,SO_107487,WH_14,Sea,05-11-2024,2024/11/15,5,10.0,Delayed,328,10242.22,39099,28856.78
