Inventory_ID,Warehouse_ID,Product_ID,Inventory_Date,Opening_Stock,Inbound_Qty,Outbound_Qty,Closing_Stock,Storage_Cost
INV_102568,WH_09,PROD_0294,07/08/2024,2865,940,504,,0.0
INV_102569,WH_13,PROD_0142,26/02/2024,3588,477,691,3374.0,2490.31
INV_102570,WH_06,PROD_0293,08/07/2024,1690,787,832,1645.0,2246.65
INV_102571,WH_03,PROD_0067,25/12/2024,1778,287,980,1085.0,1348.72
INV_102572,WH_09,PROD_0235,28/10/2024,2989,163,464,2688.0,3114.1
INV_102573,WH_04,PROD_0234,09/06/2024,3453,1038,489,4002.0,4421.46
INV_102574,WH_12,PROD_0196,15/07/2024,3159,551,373,3337.0,3508.96
INV_102575,WH_02,PROD_0111,27/07/2024,3794,1111,880,4025.0,2347.03
INV_102576,WH_06,PROD_0131,29/01/2024,2356,932,1259,2029.0,2292.72
INV_102577,WH_14,PROD_0264,22/08/2024,2143,758,981,1920.0,2401.33
INV_102578,WH_12,PROD_0103,09/01/2024,1597,1362,258,2701.0,2138.18
INV_102579,WH_01,PROD_0048,15/03/2024,1206,266,1491,-19.0,-24.17
INV_102580,WH_08,PROD_0293,24/03/2024,3413,845,190,,0.0
INV_102581,WH_02,PROD_0270,01/09/2024,4017,947,1434,3530.0,5217.74
INV_102582,WH_13,PROD_0282,07/10/2024,2675,411,1335,1751.0,2344.63
INV_102583,WH_11,PROD_0024,20/07/2024,3609,674,1404,2879.0,2934.41
INV_102584,WH_11,PROD_0197,20/12/2024,3186,1219,119,4286.0,4697.78
INV_102585,WH_14,PROD_0186,04/11/2024,2690,584,713,2561.0,3468.93
INV_102586,WH_04,PROD_0077,01/06/2024,3405,1157,441,4121.0,3997.91
INV_102587,WH_11,PROD_0229,30/08/2024,1064,289,656,697.0,449.16
INV_102588,WH_11,PROD_0153,06/10/2024,506,1218,1479,245.0,317.94
INV_102589,WH_02,PROD_0008,21/07/2024,3116,856,495,3477.0,3238.66
INV_102590,WH_02,PROD_0195,21/05/2024,3744,276,463,3557.0,2213.36
INV_102591,WH_13,PROD_0204,14/04/2024,2006,155,1262,899.0,1227.8
INV_102592,WH_10,PROD_0079,07/02/2024,3121,1213,1034,3300.0,2120.66
INV_102593,WH_01,PROD_0120,17/10/2024,3193,1358,279,4272.0,4679.39
INV_102594,WH_14,PROD_0014,04/07/2024,4993,1317,1463,4847.0,5540.25
INV_102595,WH_15,PROD_0244,31/05/2024,1327,792,373,1746.0,1068.94
INV_102596,WH_04,PROD_0137,16/11/2024,1996,408,1286,1118.0,1043.99
INV_102597,WH_09,PROD_0235,17/06/2024,1214,1316,1199,1331.0,1408.84
INV_102598,WH_03,PROD_0105,29/03/2024,4153,497,785,3865.0,3433.06
INV_102599,WH_01,PROD_0103,03/03/2024,763,120,472,411.0,489.45
INV_102600,WH_12,PROD_0057,30/01/2024,2999,715,422,3292.0,4079.62
INV_102601,WH_10,PROD_0005,02/01/2024,1396,1481,278,,0.0
INV_102602,WH_11,PROD_0290,17/09/2024,2194,1381,1000,,0.0
INV_102603,WH_03,PROD_0279,21/09/2024,1482,1081,362,2201.0,1571.23
INV_102604,WH_09,PROD_0128,07/09/2024,1573,1437,1286,1724.0,1371.83
INV_102605,WH_01,PROD_0232,14/04/2024,1135,452,447,,0.0
INV_102606,WH_08,PROD_0204,03/04/2024,4502,232,1079,3655.0,3708.89
INV_102607,WH_15,PROD_0196,23/07/2024,4098,1337,874,4561.0,3285.71
INV_102608,WH_08,PROD_0103,09/04/2024,4223,908,582,4549.0,6245.96
INV_102609,WH_12,PROD_0143,16/01/2024,3239,619,1052,2806.0,1588.81
INV_102610,WH_02,PROD_0005,12/10/2024,1045,839,1376,508.0,602.69
INV_102611,WH_07,PROD_0058,17/06/2024,3905,1401,1194,4112.0,5490.69
INV_102612,WH_02,PROD_0122,14/06/2024,3534,856,495,3895.0,4580.98
INV_102613,WH_08,PROD_0267,21/12/2024,1842,222,1042,1022.0,1044.15
INV_102614,WH_15,PROD_0254,17/06/2024,3840,1140,625,4355.0,5436.7
INV_102615,WH_07,PROD_0066,10/04/2024,2897,1483,1392,2988.0,2401.85
INV_102616,WH_08,PROD_0199,12/02/2024,3733,473,373,3833.0,4877.62
INV_102617,WH_09,PROD_0062,01/02/2024,4442,114,818,3738.0,4034.68
INV_102618,WH_03,PROD_0300,02/08/2024,2200,720,507,2413.0,2219.62
INV_102619,WH_11,PROD_0279,14/06/2024,2235,292,414,2113.0,1293.82
INV_102620,WH_13,PROD_0076,25/01/2024,1746,278,1444,580.0,769.44
INV_102621,WH_09,PROD_0229,10/12/2024,920,1338,103,2155.0,2529.37
INV_102622,WH_13,PROD_0003,08/11/2024,3617,1327,1003,3941.0,5870.74
INV_102623,WH_13,PROD_0011,20/02/2024,3518,1024,1181,3361.0,4617.82
INV_102624,WH_05,PROD_0270,12/05/2024,2445,856,608,2693.0,2639.33
INV_102625,WH_14,PROD_0208,29/05/2024,4582,488,1329,3741.0,3685.5
INV_102626,WH_12,PROD_0073,05/05/2024,573,1375,1109,839.0,1155.24
INV_102627,WH_11,PROD_0116,30/11/2024,795,439,1265,-31.0,-36.67
INV_102628,WH_14,PROD_0292,05/02/2024,2029,544,1285,1288.0,1026.77
INV_102629,WH_02,PROD_0022,25/07/2024,4009,1049,581,4477.0,2338.72
INV_102630,WH_11,PROD_0139,03/10/2024,3748,419,281,3886.0,2073.71
INV_102631,WH_10,PROD_0165,12/07/2024,4742,990,1303,4429.0,3280.54
INV_102632,WH_06,PROD_0055,19/07/2024,2141,1402,1128,2415.0,1291.37
INV_102633,WH_02,PROD_0083,09/11/2024,4867,1391,926,5332.0,2941.82
INV_102634,WH_02,PROD_0051,23/04/2024,3199,1203,465,3937.0,3356.78
INV_102635,WH_07,PROD_0178,07/09/2024,1502,1389,915,1976.0,1018.41
INV_102636,WH_03,PROD_0086,09/11/2024,3145,1294,693,3746.0,3833.55
INV_102637,WH_02,PROD_0209,27/10/2024,4215,1227,497,4945.0,3592.47
INV_102638,WH_06,PROD_0290,24/01/2024,2478,514,1426,1566.0,2274.04
INV_102639,WH_15,PROD_0246,05/02/2024,4266,469,995,3740.0,3410.8
INV_102640,WH_07,PROD_0183,02/09/2024,3079,890,413,3556.0,5054.83
INV_102641,WH_05,PROD_0192,19/09/2024,1343,890,855,1378.0,719.23
INV_102642,WH_01,PROD_0071,17/12/2024,4619,1412,366,5665.0,6981.09
INV_102643,WH_03,PROD_0098,26/08/2024,762,268,1312,-282.0,-154.41
INV_102644,WH_14,PROD_0060,06/07/2024,3942,901,1272,3571.0,3523.77
INV_102645,WH_11,PROD_0050,19/12/2024,3698,796,424,4070.0,2878.98
INV_102646,WH_04,PROD_0291,01/06/2024,3321,1498,427,4392.0,3095.8
INV_102647,WH_05,PROD_0011,20/01/2024,3224,975,1420,2779.0,2507.68
INV_102648,WH_14,PROD_0260,08/05/2024,3316,1203,878,3641.0,4615.26
INV_102649,WH_05,PROD_0033,14/12/2024,3297,1246,1436,3107.0,3119.31
INV_102650,WH_15,PROD_0224,26/12/2024,4837,1400,393,5844.0,8035.45
INV_102651,WH_14,PROD_0200,30/07/2024,3411,1478,1236,,0.0
INV_102652,WH_02,PROD_0006,25/03/2024,4498,1115,275,5338.0,7512.07
INV_102653,WH_13,PROD_0046,29/01/2024,4504,723,601,4626.0,3894.3
INV_102654,WH_14,PROD_0137,08/07/2024,757,343,1007,93.0,71.81
INV_102655,WH_06,PROD_0037,17/08/2024,1468,292,466,1294.0,924.89
INV_102656,WH_08,PROD_0192,16/01/2024,4732,1421,669,5484.0,6349.95
INV_102657,WH_02,PROD_0063,18/07/2024,1671,1088,1215,1544.0,1659.12
INV_102658,WH_10,PROD_0100,15/10/2024,1699,608,847,1460.0,979.46
INV_102659,WH_04,PROD_0083,21/05/2024,1895,212,1289,818.0,459.85
INV_102660,WH_13,PROD_0056,09/03/2024,727,1026,437,1316.0,792.48
INV_102661,WH_03,PROD_0245,01/01/2024,4197,1225,758,4664.0,3151.49
INV_102662,WH_12,PROD_0218,10/04/2024,2954,764,800,2918.0,4012.61
INV_102663,WH_02,PROD_0218,12/10/2024,671,696,594,773.0,498.7
INV_102664,WH_13,PROD_0231,19/06/2024,4244,1002,1169,4077.0,3052.34
INV_102665,WH_04,PROD_0154,02/03/2024,805,902,1415,292.0,411.77
INV_102666,WH_10,PROD_0233,04/12/2024,1845,1037,321,2561.0,1945.12
INV_102667,WH_05,PROD_0185,01/05/2024,3275,165,432,3008.0,1824.66
INV_102668,WH_08,PROD_0285,22/11/2024,3517,1262,1070,3709.0,3469.85
INV_102669,WH_04,PROD_0095,24/07/2024,3901,679,507,4073.0,2323.24
INV_102670,WH_06,PROD_0142,02/01/2024,3501,790,213,4078.0,4184.54
INV_102671,WH_10,PROD_0049,29/11/2024,2396,716,813,2299.0,2579.36
INV_102672,WH_10,PROD_0175,29/03/2024,3129,1207,1409,2927.0,2725.37
INV_102673,WH_03,PROD_0071,14/06/2024,3597,1418,477,4538.0,4820.58
INV_102674,WH_06,PROD_0014,20/03/2024,2266,1280,952,2594.0,3890.59
INV_102675,WH_14,PROD_0174,17/06/2024,4843,541,1494,3890.0,3811.33
INV_102676,WH_08,PROD_0135,19/08/2024,516,1391,1180,727.0,663.05
INV_102677,WH_04,PROD_0280,12/05/2024,3177,383,1175,2385.0,1674.11
INV_102678,WH_02,PROD_0035,08/06/2024,2743,1080,1412,2411.0,1751.52
INV_102679,WH_01,PROD_0209,25/09/2024,2311,1146,549,2908.0,3106.76
INV_102680,WH_14,PROD_0287,08/12/2024,2802,704,1479,2027.0,2570.85
INV_102681,WH_10,PROD_0167,10/06/2024,1515,1018,665,1868.0,1229.63
INV_102682,WH_15,PROD_0217,26/12/2024,4950,112,1020,4042.0,3485.14
INV_102683,WH_10,PROD_0059,25/02/2024,1980,231,997,1214.0,1206.85
INV_102684,WH_14,PROD_0148,04/11/2024,4373,1426,1218,4581.0,6109.48
INV_102685,WH_09,PROD_0263,10/11/2024,3731,735,876,3590.0,4602.6
INV_102686,WH_05,PROD_0254,09/07/2024,2976,1337,390,3923.0,4075.01
INV_102687,WH_13,PROD_0082,21/07/2024,4137,220,614,,0.0
INV_102688,WH_03,PROD_0191,21/09/2024,2217,915,1363,1769.0,1437.7
INV_102689,WH_07,PROD_0061,14/03/2024,3193,470,819,2844.0,3753.02
INV_102690,WH_10,PROD_0190,04/07/2024,3124,678,157,3645.0,5173.62
INV_102691,WH_05,PROD_0099,02/09/2024,4769,1408,1340,4837.0,2633.1
INV_102692,WH_09,PROD_0122,05/07/2024,2852,240,191,2901.0,3229.16
INV_102693,WH_13,PROD_0118,13/08/2024,2485,514,221,,0.0
INV_102694,WH_08,PROD_0040,08/05/2024,1465,1121,459,2127.0,2875.0
INV_102695,WH_07,PROD_0007,05/04/2024,4440,1042,1226,,0.0
INV_102696,WH_13,PROD_0096,19/11/2024,905,253,829,329.0,334.19
INV_102697,WH_10,PROD_0098,06/03/2024,4357,206,700,3863.0,2012.62
INV_102698,WH_11,PROD_0106,21/07/2024,629,369,675,323.0,240.75
INV_102699,WH_09,PROD_0143,23/08/2024,1978,915,246,2647.0,2478.56
INV_102700,WH_04,PROD_0255,22/02/2024,585,880,1319,146.0,173.89
INV_102701,WH_06,PROD_0105,03/10/2024,1884,310,1221,973.0,757.67
INV_102702,WH_07,PROD_0100,14/10/2024,1925,1000,551,2374.0,3512.62
INV_102703,WH_01,PROD_0143,28/10/2024,1268,776,355,1689.0,2505.71
INV_102704,WH_11,PROD_0087,11/09/2024,4031,541,1068,3504.0,5163.86
INV_102705,WH_14,PROD_0003,15/01/2024,739,1394,457,1676.0,1945.03
INV_102706,WH_14,PROD_0272,28/03/2024,3291,1224,161,4354.0,6524.28
INV_102707,WH_07,PROD_0285,19/01/2024,1838,976,933,1881.0,2564.75
INV_102708,WH_09,PROD_0278,07/07/2024,1687,1215,833,,0.0
INV_102709,WH_15,PROD_0037,21/08/2024,2341,990,1066,2265.0,2014.95
INV_102710,WH_04,PROD_0187,31/03/2024,2227,656,1072,1811.0,2092.48
INV_102711,WH_09,PROD_0017,01/12/2024,2922,1402,236,4088.0,5422.18
INV_102712,WH_01,PROD_0120,28/12/2024,4289,317,1153,3453.0,4104.94
INV_102713,WH_14,PROD_0086,25/08/2024,775,316,260,831.0,632.19
INV_102714,WH_11,PROD_0270,16/06/2024,784,1453,743,1494.0,1691.9
INV_102715,WH_03,PROD_0044,09/07/2024,3726,1037,180,4583.0,3453.97
INV_102716,WH_08,PROD_0205,24/02/2024,3714,700,1077,3337.0,3487.37
INV_102717,WH_15,PROD_0224,28/07/2024,4423,1393,698,5118.0,7361.55
INV_102718,WH_09,PROD_0144,14/06/2024,3433,201,450,3184.0,1868.84
INV_102719,WH_09,PROD_0035,30/11/2024,1177,1132,798,1511.0,1025.15
INV_102720,WH_02,PROD_0139,24/02/2024,2500,1249,511,3238.0,1630.73
INV_102721,WH_10,PROD_0137,12/12/2024,3327,1053,1185,3195.0,1881.75
INV_102722,WH_14,PROD_0027,02/12/2024,4340,930,751,4519.0,6751.29
INV_102723,WH_02,PROD_0173,27/06/2024,4793,435,1030,4198.0,2295.64
INV_102724,WH_09,PROD_0014,04/03/2024,2055,1308,1406,1957.0,1115.57
INV_102725,WH_08,PROD_0131,19/01/2024,1703,255,1206,752.0,1032.54
INV_102726,WH_01,PROD_0232,07/05/2024,2610,1264,416,3458.0,4451.06
INV_102727,WH_11,PROD_0065,26/10/2024,3531,904,361,,0.0
INV_102728,WH_02,PROD_0278,23/10/2024,2812,858,296,3374.0,2613.04
INV_102729,WH_12,PROD_0022,27/12/2024,4807,733,1085,4455.0,4323.44
INV_102730,WH_02,PROD_0183,25/07/2024,4556,592,137,5011.0,6117.42
INV_102731,WH_15,PROD_0242,26/07/2024,1355,519,1302,572.0,479.46
INV_102732,WH_03,PROD_0035,25/12/2024,4675,670,817,4528.0,5099.07
INV_102733,WH_02,PROD_0007,30/12/2024,3079,424,162,3341.0,3069.3
INV_102734,WH_08,PROD_0125,12/12/2024,3949,311,498,3762.0,5255.45
INV_102735,WH_14,PROD_0040,22/12/2024,2849,560,762,2647.0,1569.17
INV_102736,WH_08,PROD_0026,23/05/2024,669,356,568,457.0,443.25
INV_102737,WH_03,PROD_0099,22/09/2024,1611,1460,1271,1800.0,2668.65
INV_102738,WH_12,PROD_0111,16/08/2024,1292,1428,543,2177.0,1379.48
INV_102739,WH_04,PROD_0086,17/03/2024,4958,337,1242,4053.0,5693.88
INV_102740,WH_02,PROD_0143,14/05/2024,1327,202,1174,355.0,193.42
INV_102741,WH_10,PROD_0140,06/10/2024,2252,145,945,1452.0,977.79
INV_102742,WH_14,PROD_0260,26/05/2024,4453,365,1462,3356.0,2979.86
INV_102743,WH_08,PROD_0047,10/05/2024,2894,914,458,3350.0,4271.1
INV_102744,WH_13,PROD_0198,14/12/2024,1783,819,718,1884.0,2537.14
INV_102745,WH_08,PROD_0109,03/02/2024,2494,573,204,2863.0,1816.34
INV_102746,WH_13,PROD_0200,16/07/2024,3302,987,1264,3025.0,1800.16
INV_102747,WH_07,PROD_0057,11/05/2024,2840,900,1341,2399.0,3496.76
INV_102748,WH_11,PROD_0032,09/06/2024,3715,949,1420,3244.0,2366.26
INV_102749,WH_01,PROD_0009,02/11/2024,1892,117,525,1484.0,1533.2
INV_102750,WH_13,PROD_0059,18/06/2024,4892,1359,521,5730.0,5648.54
INV_102751,WH_09,PROD_0049,26/11/2024,2871,557,639,2789.0,3704.89
INV_102752,WH_14,PROD_0093,26/10/2024,1508,1144,731,1921.0,1929.77
INV_102753,WH_08,PROD_0065,01/04/2024,1933,128,327,1734.0,2011.14
INV_102754,WH_05,PROD_0272,21/09/2024,4312,336,263,4385.0,5065.22
INV_102755,WH_14,PROD_0120,25/04/2024,4484,1225,1491,4218.0,4833.3
INV_102756,WH_06,PROD_0108,18/06/2024,2361,472,163,2670.0,1952.0
INV_102757,WH_01,PROD_0089,23/12/2024,3898,746,1460,3184.0,3079.14
INV_102758,WH_13,PROD_0214,22/01/2024,4866,943,774,5035.0,5004.46
INV_102759,WH_02,PROD_0039,27/04/2024,1105,956,1197,864.0,1128.76
INV_102760,WH_10,PROD_0284,21/06/2024,3855,1253,1160,3948.0,3426.04
INV_102761,WH_02,PROD_0251,24/06/2024,2107,1182,1272,2017.0,2903.17
INV_102762,WH_10,PROD_0172,28/07/2024,962,1391,126,2227.0,2520.87
INV_102763,WH_11,PROD_0039,28/10/2024,2615,1244,1191,,0.0
INV_102764,WH_09,PROD_0245,10/02/2024,2740,515,692,2563.0,1879.88
INV_102765,WH_06,PROD_0109,27/11/2024,2565,712,595,2682.0,3579.93
INV_102766,WH_05,PROD_0224,05/06/2024,4587,822,578,4831.0,3954.75
INV_102767,WH_15,PROD_0062,23/11/2024,3416,473,978,2911.0,3294.74
INV_102768,WH_13,PROD_0207,04/01/2024,2228,1235,1471,1992.0,1282.3
INV_102769,WH_09,PROD_0128,27/01/2024,3025,337,761,2601.0,1592.03
INV_102770,WH_07,PROD_0116,04/03/2024,1291,945,707,1529.0,1046.16
INV_102771,WH_04,PROD_0042,01/01/2024,1726,1193,609,2310.0,2785.66
INV_102772,WH_10,PROD_0076,27/10/2024,904,1424,909,1419.0,1155.44
INV_102773,WH_11,PROD_0007,30/10/2024,1452,387,1406,433.0,293.55
INV_102774,WH_13,PROD_0022,01/02/2024,1056,1170,1339,887.0,1034.76
INV_102775,WH_04,PROD_0038,22/02/2024,1047,601,365,1283.0,832.99
INV_102776,WH_03,PROD_0238,07/01/2024,900,623,1048,475.0,243.79
INV_102777,WH_14,PROD_0088,05/07/2024,1346,1138,832,1652.0,1930.08
INV_102778,WH_04,PROD_0133,25/07/2024,713,843,595,961.0,803.6
INV_102779,WH_13,PROD_0092,24/05/2024,3124,846,841,3129.0,2294.01
INV_102780,WH_14,PROD_0018,05/05/2024,4066,168,730,3504.0,3301.68
INV_102781,WH_13,PROD_0026,25/01/2024,2568,184,1251,1501.0,1194.52
INV_102782,WH_15,PROD_0217,17/05/2024,3170,352,383,3139.0,3437.16
INV_102783,WH_11,PROD_0114,04/09/2024,4435,1237,657,5015.0,6143.62
INV_102784,WH_06,PROD_0291,22/05/2024,1451,172,1289,334.0,262.48
INV_102785,WH_11,PROD_0056,17/05/2024,1784,1191,1007,1968.0,2012.67
INV_102786,WH_02,PROD_0192,06/09/2024,1092,1455,526,2021.0,2478.53
INV_102787,WH_03,PROD_0217,11/10/2024,1327,1354,386,2295.0,1763.02
INV_102788,WH_02,PROD_0020,21/01/2024,1400,893,1392,901.0,857.17
INV_102789,WH_14,PROD_0054,02/10/2024,3411,257,1279,2389.0,1334.66
INV_102790,WH_03,PROD_0251,01/03/2024,2455,1288,1311,2432.0,2300.34
INV_102791,WH_08,PROD_0189,13/03/2024,2114,626,544,2196.0,1591.28
INV_102792,WH_07,PROD_0005,05/04/2024,761,511,859,413.0,581.98
INV_102793,WH_07,PROD_0123,04/12/2024,2742,1131,982,2891.0,2448.24
INV_102794,WH_07,PROD_0074,29/04/2024,4566,500,737,4329.0,2959.84
INV_102795,WH_03,PROD_0148,20/02/2024,1207,911,1182,936.0,1014.61
INV_102796,WH_09,PROD_0143,17/01/2024,3197,610,535,3272.0,3551.94
INV_102797,WH_04,PROD_0187,16/01/2024,2312,1333,626,3019.0,2143.57
INV_102798,WH_07,PROD_0141,15/02/2024,2043,964,767,2240.0,2330.89
INV_102799,WH_15,PROD_0085,19/08/2024,1518,886,415,1989.0,1075.81
INV_102800,WH_09,PROD_0042,23/01/2024,4686,1401,1485,4602.0,5879.22
INV_102801,WH_13,PROD_0093,11/05/2024,584,1246,1051,779.0,999.28
INV_102802,WH_13,PROD_0293,02/08/2024,889,876,511,1254.0,1240.44
INV_102803,WH_04,PROD_0094,23/11/2024,2334,1324,463,3195.0,2664.78
INV_102804,WH_11,PROD_0110,03/05/2024,1512,443,949,1006.0,1290.79
INV_102805,WH_08,PROD_0038,18/10/2024,4136,677,568,,0.0
INV_102806,WH_12,PROD_0241,03/06/2024,1071,190,933,328.0,275.67
INV_102807,WH_14,PROD_0044,04/08/2024,829,1359,1346,842.0,659.74
INV_102808,WH_15,PROD_0177,26/10/2024,1936,1019,564,,0.0
INV_102809,WH_15,PROD_0211,29/01/2024,1443,1356,687,2112.0,2392.88
INV_102810,WH_10,PROD_0187,30/11/2024,1348,1232,293,2287.0,2207.35
INV_102811,WH_01,PROD_0019,15/12/2024,4712,827,1226,4313.0,2479.46
INV_102812,WH_08,PROD_0105,07/11/2024,4207,1248,132,5323.0,4465.28
INV_102813,WH_14,PROD_0278,19/02/2024,3783,1397,399,4781.0,6116.48
INV_102814,WH_13,PROD_0026,27/02/2024,4345,1497,1115,4727.0,6911.16
INV_102815,WH_11,PROD_0229,07/06/2024,4618,1361,1091,4888.0,5072.46
INV_102816,WH_03,PROD_0211,31/03/2024,3619,264,551,3332.0,3537.64
INV_102817,WH_07,PROD_0068,14/02/2024,2053,704,677,2080.0,2215.73
INV_102818,WH_03,PROD_0052,09/09/2024,4787,370,253,4904.0,6576.42
INV_102819,WH_02,PROD_0069,26/07/2024,3253,1306,121,4438.0,5165.54
INV_102820,WH_05,PROD_0283,28/05/2024,1703,752,546,1909.0,985.14
INV_102821,WH_10,PROD_0077,22/07/2024,1476,622,1120,978.0,1398.58
INV_102822,WH_14,PROD_0077,12/04/2024,954,873,666,1161.0,1363.14
INV_102823,WH_09,PROD_0093,27/07/2024,3577,293,552,3318.0,4105.45
INV_102824,WH_05,PROD_0042,08/02/2024,1200,1245,497,1948.0,1151.87
INV_102825,WH_11,PROD_0269,05/11/2024,3868,1183,965,4086.0,6070.7
INV_102826,WH_14,PROD_0179,26/12/2024,713,1257,732,1238.0,713.57
INV_102827,WH_01,PROD_0086,28/12/2024,4676,204,712,,0.0
INV_102828,WH_07,PROD_0128,26/05/2024,4512,1024,445,5091.0,4340.46
INV_102829,WH_08,PROD_0024,22/04/2024,2384,164,118,2430.0,3135.42
INV_102830,WH_12,PROD_0140,13/05/2024,2813,317,879,2251.0,3265.12
INV_102831,WH_05,PROD_0096,03/06/2024,2363,769,1225,1907.0,1775.12
INV_102832,WH_06,PROD_0007,20/05/2024,975,1226,663,1538.0,1132.99
INV_102833,WH_06,PROD_0204,21/10/2024,2121,1089,241,2969.0,3633.16
INV_102834,WH_05,PROD_0241,23/11/2024,4967,272,301,,0.0
INV_102835,WH_09,PROD_0066,03/06/2024,4909,793,585,5117.0,6119.8
INV_102836,WH_09,PROD_0051,28/04/2024,4367,223,308,4282.0,6024.67
INV_102837,WH_02,PROD_0274,07/02/2024,3428,1384,640,4172.0,5517.96
INV_102838,WH_15,PROD_0234,09/11/2024,3944,695,329,4310.0,3570.34
INV_102839,WH_07,PROD_0292,05/02/2024,4511,838,1398,3951.0,5265.67
INV_102840,WH_06,PROD_0261,20/04/2024,1967,194,314,1847.0,1458.62
INV_102841,WH_07,PROD_0210,19/02/2024,1674,1271,1140,1805.0,1973.38
INV_102842,WH_06,PROD_0269,13/08/2024,3139,1382,448,4073.0,2608.55
INV_102843,WH_03,PROD_0226,05/08/2024,1316,494,983,827.0,799.48
INV_102844,WH_11,PROD_0173,11/05/2024,1897,1015,1277,,0.0
INV_102845,WH_12,PROD_0145,07/08/2024,2230,484,338,2376.0,1552.54
INV_102846,WH_04,PROD_0210,22/10/2024,4835,594,1500,3929.0,5321.75
INV_102847,WH_05,PROD_0140,18/02/2024,3307,102,1094,2315.0,1484.33
INV_102848,WH_10,PROD_0169,02/04/2024,2888,999,710,3177.0,4706.45
INV_102849,WH_12,PROD_0074,13/02/2024,3805,1392,1430,3767.0,4768.73
INV_102850,WH_01,PROD_0266,01/01/2024,3694,140,527,3307.0,3128.47
INV_102851,WH_02,PROD_0044,17/04/2024,3724,1412,1459,3677.0,2557.35
INV_102852,WH_11,PROD_0191,21/01/2024,4265,644,642,4267.0,2643.74
INV_102853,WH_13,PROD_0047,13/09/2024,2999,1172,481,3690.0,3814.75
INV_102854,WH_02,PROD_0139,04/05/2024,4109,1353,171,5291.0,7234.32
INV_102855,WH_01,PROD_0006,21/11/2024,4540,608,843,4305.0,2586.58
INV_102856,WH_04,PROD_0025,14/01/2024,1589,419,978,1030.0,1291.52
INV_102857,WH_09,PROD_0022,15/11/2024,1845,1308,1244,1909.0,2593.28
INV_102858,WH_06,PROD_0169,13/01/2024,4703,365,175,,0.0
INV_102859,WH_14,PROD_0189,09/11/2024,3734,1356,286,4804.0,5456.15
INV_102860,WH_04,PROD_0086,17/03/2024,2675,874,481,3068.0,1854.62
INV_102861,WH_11,PROD_0288,11/02/2024,4820,471,1188,,0.0
INV_102862,WH_01,PROD_0082,20/08/2024,1280,1067,591,1756.0,1000.56
INV_102863,WH_06,PROD_0126,02/10/2024,2428,687,995,2120.0,1645.33
INV_102864,WH_03,PROD_0030,10/05/2024,2304,987,984,2307.0,1398.16
INV_102865,WH_04,PROD_0017,21/11/2024,1946,921,1162,,0.0
INV_102866,WH_01,PROD_0287,26/08/2024,4235,882,1351,3766.0,2529.2
INV_102867,WH_02,PROD_0244,01/10/2024,2460,520,1259,1721.0,2073.87
INV_102868,WH_04,PROD_0040,30/03/2024,653,232,634,251.0,323.66
INV_102869,WH_02,PROD_0284,07/03/2024,1738,378,1198,918.0,1173.0
INV_102870,WH_07,PROD_0077,23/05/2024,2831,358,817,2372.0,1842.33
INV_102871,WH_09,PROD_0225,28/08/2024,4808,903,490,5221.0,6327.13
INV_102872,WH_13,PROD_0024,01/03/2024,3083,871,774,3180.0,3254.38
INV_102873,WH_12,PROD_0077,14/02/2024,2402,740,979,2163.0,1797.85
INV_102874,WH_12,PROD_0274,30/04/2024,2783,146,1278,1651.0,2225.05
INV_102875,WH_02,PROD_0231,11/02/2024,1591,1119,749,1961.0,2272.45
INV_102876,WH_08,PROD_0068,25/08/2024,4265,1497,1359,4403.0,4163.19
INV_102877,WH_07,PROD_0080,15/05/2024,2698,262,474,2486.0,3367.41
INV_102878,WH_10,PROD_0104,01/07/2024,4678,1023,1166,4535.0,5804.07
INV_102879,WH_08,PROD_0005,23/01/2024,1848,824,944,1728.0,1741.08
INV_102880,WH_13,PROD_0033,30/10/2024,3114,342,424,3032.0,2703.4
INV_102881,WH_07,PROD_0180,18/04/2024,2033,971,515,2489.0,2930.72
INV_102882,WH_04,PROD_0198,23/03/2024,2758,1093,1045,2806.0,4185.42
INV_102883,WH_11,PROD_0077,02/10/2024,2822,464,1381,1905.0,2089.33
INV_102884,WH_12,PROD_0173,21/04/2024,3976,100,924,3152.0,2066.48
INV_102885,WH_05,PROD_0011,18/08/2024,3413,1043,519,3937.0,4292.22
INV_102886,WH_14,PROD_0260,01/11/2024,2068,870,780,2158.0,3006.88
INV_102887,WH_11,PROD_0168,21/01/2024,4636,1209,842,5003.0,6886.29
INV_102888,WH_15,PROD_0105,06/05/2024,1824,1493,184,3133.0,3092.46
INV_102889,WH_02,PROD_0015,20/05/2024,3670,1426,1033,4063.0,2581.35
INV_102890,WH_09,PROD_0246,12/04/2024,3171,744,1095,2820.0,3435.96
INV_102891,WH_09,PROD_0092,18/04/2024,1725,345,921,1149.0,608.17
INV_102892,WH_12,PROD_0119,06/07/2024,4884,1191,1465,,0.0
INV_102893,WH_03,PROD_0064,10/11/2024,4162,278,640,3800.0,2538.62
INV_102894,WH_01,PROD_0145,20/12/2024,3991,635,892,3734.0,3242.53
INV_102895,WH_09,PROD_0138,25/04/2024,2550,784,606,2728.0,2360.97
INV_102896,WH_12,PROD_0058,09/07/2024,4678,1180,637,5221.0,6221.41
INV_102897,WH_01,PROD_0181,10/05/2024,2780,328,837,2271.0,2900.63
